rowid;latitude;longitude;target;dbuiltup;dforest;drecreation;dbrr;dwrl;dwrn;dwrr;dcamping;dcaravan;dcross;dgolf;dheem;dhaven;dsafari;dwater;attr;dbath;lu;lc;maxmeanhaz;maxstdhaz;exp
19867.0;226500.0;476500.0;1;0.0;903.0;583.0;787.0;906.0;9822.0;1393.0;400.0;731.0;13405.0;986.0;11910.0;33503.0;11761.0;9023.0;1172.0;5.0;1250.0;51.0;1.0;0.0;6.0
19870.0;229500.0;476500.0;1;0.0;1893.0;0.0;943.0;702.0;6915.0;165.0;165.0;699.0;16144.0;3418.0;9360.0;36470.0;9075.0;8458.0;254.0;5.0;2704.0;60.0;12.0;37.439998626708984;1.0
19871.0;230500.0;476500.0;1;3.0;932.0;12.0;0.0;356.0;5967.0;150.0;150.0;0.0;17076.0;4386.0;8570.0;37459.0;8228.0;7720.0;259.0;5.0;3625.0;44.0;12.0;37.150001525878906;6.0
19872.0;231500.0;476500.0;1;0.0;264.0;48.0;465.0;86.0;5039.0;371.0;24.0;474.0;18016.0;3739.0;7827.0;37161.0;7417.0;7048.0;37.0;2.0;3936.0;51.0;1.0;0.0;1.0
19873.0;232500.0;476500.0;3;2.0;0.0;600.0;406.0;205.0;4144.0;1335.0;90.0;728.0;18962.0;2850.0;7147.0;36700.0;6650.0;6461.0;429.0;0.0;3098.0;20.0;18.0;0.0;6.0
19884.0;243500.0;476500.0;1;0.0;1203.0;342.0;1533.0;342.0;2540.0;3327.0;413.0;1546.0;20869.0;1537.0;6047.0;35845.0;5330.0;5646.0;313.0;4.0;1893.0;51.0;2.0;0.0;1.0
19886.0;245500.0;476500.0;4;1.0;968.0;368.0;1254.0;114.0;1889.0;2658.0;129.0;3291.0;21251.0;1948.0;5405.0;35083.0;4538.0;5478.0;89.0;5.0;2090.0;51.0;2.0;0.0;6.0
19887.0;246500.0;476500.0;2;0.0;744.0;349.0;1076.0;297.0;1923.0;1923.0;297.0;2866.0;20576.0;2705.0;5321.0;34739.0;4437.0;5636.0;358.0;4.0;2767.0;10.0;1.0;0.0;1.0
19895.0;254500.0;476500.0;2;1.0;1369.0;0.0;451.0;510.0;2633.0;136.0;136.0;979.0;17206.0;8208.0;445.0;33228.0;6596.0;8969.0;19.0;5.0;6378.0;60.0;12.0;38.279998779296875;6.0
19896.0;255500.0;476500.0;7;1.0;1921.0;0.0;286.0;228.0;3474.0;102.0;102.0;1685.0;16788.0;7670.0;327.0;33076.0;6476.0;9775.0;519.0;5.0;6258.0;60.0;12.0;38.04999923706055;6.0
19899.0;258500.0;476500.0;2;0.0;2106.0;1040.0;2075.0;1451.0;6009.0;68.0;522.0;1861.0;15961.0;6811.0;2216.0;32867.0;6974.0;12164.0;370.0;5.0;6759.0;51.0;1.0;0.0;6.0
19900.0;259500.0;476500.0;2;0.0;1304.0;3736.0;2879.0;1071.0;17489.0;1071.0;5064.0;3125.0;5642.0;16638.0;7679.0;11596.0;1342.0;3232.0;2515.0;-1.0;1413.0;35.0;17.0;0.0;6.0
19902.0;261500.0;476500.0;1;0.0;188.0;4599.0;1711.0;140.0;16843.0;140.0;6542.0;3161.0;5850.0;17103.0;6635.0;13138.0;993.0;1731.0;970.0;5.0;313.0;61.0;17.0;0.0;6.0
19903.0;262500.0;476500.0;3;0.0;1042.0;4406.0;881.0;672.0;16481.0;198.0;7466.0;3454.0;5392.0;17429.0;6122.0;14088.0;1584.0;933.0;236.0;5.0;838.0;61.0;17.0;0.0;6.0
19904.0;263500.0;476500.0;1;0.0;1346.0;4018.0;822.0;1457.0;15865.0;882.0;8358.0;3733.0;5368.0;17540.0;5974.0;15011.0;2361.0;954.0;916.0;4.0;1717.0;35.0;17.0;0.0;6.0
19908.0;267310.208159875;476442.115766302;1;0.0;1593.0;2742.0;1269.0;70.0;2476.0;13089.0;9590.0;231.0;6995.0;13528.0;10524.0;12876.0;1400.0;14034.0;247.0;4.0;3224.0;51.0;17.0;0.0;6.0
19910.0;92500.0;477500.0;5;0.0;1542.0;1889.0;1513.0;509.0;1745.0;12424.0;9735.0;749.0;6837.0;13381.0;9716.0;13038.0;1901.0;14896.0;357.0;2.0;2539.0;81.0;17.0;0.0;6.0
19911.0;93500.0;477500.0;5;0.0;545.0;708.0;2207.0;437.0;803.0;11837.0;9699.0;954.0;6572.0;12933.0;8827.0;13010.0;2930.0;16066.0;387.0;2.0;1575.0;51.0;5.0;0.0;6.0
19915.0;97500.0;477500.0;1;2.0;437.0;53.0;1327.0;273.0;716.0;11227.0;9921.0;492.0;5744.0;12853.0;7999.0;13288.0;3755.0;15772.0;462.0;5.0;1377.0;51.0;6.0;0.0;6.0
19955.0;137500.0;477500.0;3;0.0;3966.0;200.0;2433.0;543.0;13256.0;2026.0;543.0;4056.0;13496.0;21736.0;2849.0;25618.0;2174.0;11104.0;1123.0;5.0;3941.0;11.0;16.0;0.0;6.0
19960.0;142500.0;477500.0;2;0.0;3075.0;1578.0;2586.0;648.0;11551.0;648.0;648.0;2581.0;16050.0;22577.0;4506.0;21570.0;2621.0;14095.0;612.0;5.0;7532.0;51.0;45.0;29.93000030517578;2.0
19961.0;143500.0;477500.0;1;0.0;3365.0;2576.0;3206.0;678.0;11467.0;678.0;678.0;3201.0;15513.0;22290.0;5330.0;20715.0;3265.0;14842.0;1233.0;5.0;6909.0;51.0;3.0;0.0;1.0
19962.0;144500.0;477500.0;4;0.0;2418.0;3509.0;2685.0;761.0;11470.0;967.0;761.0;3979.0;15023.0;22044.0;6205.0;19873.0;4049.0;15617.0;621.0;3.0;6382.0;51.0;5.0;0.0;2.0
19963.0;145500.0;477500.0;3;0.0;1420.0;3493.0;1723.0;84.0;11560.0;1550.0;84.0;4838.0;14586.0;21841.0;7114.0;19047.0;3203.0;16416.0;527.0;5.0;5975.0;51.0;1.0;0.0;6.0
19977.0;160500.0;477500.0;1;0.0;1239.0;1070.0;1450.0;588.0;12725.0;3771.0;588.0;4167.0;13238.0;21482.0;9764.0;15941.0;1406.0;19797.0;530.0;4.0;5947.0;51.0;6.0;0.0;1.0
19986.0;169500.0;477500.0;7;0.0;1043.0;1317.0;1439.0;527.0;14285.0;4147.0;330.0;2450.0;10718.0;21698.0;9768.0;13898.0;3875.0;22105.0;378.0;2.0;7491.0;51.0;5.0;0.0;2.0
19987.0;170500.0;477500.0;3;0.0;246.0;1331.0;442.0;422.0;13819.0;4511.0;356.0;2479.0;9937.0;21861.0;9972.0;13290.0;4802.0;21443.0;464.0;2.0;8187.0;51.0;6.0;0.0;3.0
19988.0;171500.0;477500.0;3;0.0;0.0;332.0;394.0;120.0;13341.0;4950.0;120.0;2816.0;9198.0;21844.0;10270.0;12732.0;4389.0;20808.0;118.0;0.0;8941.0;20.0;18.0;0.0;3.0
19989.0;172500.0;477500.0;6;0.0;5.0;455.0;1323.0;448.0;12921.0;5533.0;30.0;3423.0;8514.0;20857.0;10654.0;12231.0;3709.0;20202.0;188.0;2.0;9265.0;51.0;6.0;0.0;1.0
19990.0;173500.0;477500.0;2;0.0;812.0;1451.0;2164.0;221.0;12549.0;6222.0;743.0;2904.0;7896.0;19872.0;11114.0;11793.0;3195.0;19629.0;327.0;5.0;8269.0;51.0;1.0;0.0;1.0
19991.0;174500.0;477500.0;8;0.0;689.0;1430.0;1374.0;58.0;12244.0;6988.0;1684.0;2318.0;7364.0;18888.0;11581.0;11426.0;2942.0;19091.0;617.0;5.0;7276.0;51.0;5.0;0.0;6.0
19992.0;175500.0;477500.0;2;0.0;431.0;430.0;825.0;330.0;12016.0;7585.0;2668.0;2027.0;6935.0;17906.0;11541.0;11137.0;3017.0;18591.0;946.0;0.0;6284.0;51.0;1.0;0.0;1.0
19993.0;176500.0;477500.0;3;0.0;732.0;37.0;1131.0;1035.0;11867.0;7534.0;3661.0;2201.0;6631.0;16926.0;10560.0;10932.0;2820.0;18133.0;193.0;5.0;5295.0;11.0;6.0;0.0;1.0
19994.0;177500.0;477500.0;1;0.0;1381.0;834.0;1932.0;673.0;11122.0;7611.0;4657.0;2753.0;6468.0;15949.0;9582.0;10816.0;1861.0;17719.0;752.0;2.0;4311.0;51.0;5.0;0.0;6.0
19995.0;178500.0;477500.0;3;0.0;998.0;1692.0;1353.0;439.0;10279.0;7794.0;4505.0;3097.0;6447.0;14975.0;8610.0;10792.0;987.0;17353.0;556.0;3.0;3336.0;51.0;3.0;0.0;6.0
19999.0;182500.0;477500.0;2;0.0;249.0;648.0;233.0;737.0;8694.0;8392.0;2651.0;1229.0;6779.0;13038.0;6689.0;11019.0;1310.0;15640.0;0.0;2.0;1493.0;51.0;23.0;30.079999923706055;1.0
20001.0;184500.0;477500.0;2;0.0;328.0;586.0;602.0;284.0;7971.0;8810.0;1822.0;602.0;7145.0;12077.0;5749.0;11265.0;2161.0;14692.0;107.0;2.0;880.0;51.0;6.0;0.0;1.0
20002.0;185500.0;477500.0;1;0.0;0.0;924.0;1423.0;468.0;7314.0;9088.0;1269.0;1056.0;7625.0;11123.0;4820.0;11592.0;3057.0;13752.0;56.0;2.0;1121.0;50.0;5.0;0.0;1.0
20004.0;187500.0;477500.0;1;0.0;933.0;157.0;1862.0;1237.0;6743.0;9463.0;1378.0;1312.0;8199.0;10179.0;3909.0;11994.0;4003.0;12821.0;257.0;5.0;1931.0;51.0;5.0;0.0;1.0
20005.0;188500.0;477500.0;1;0.0;1243.0;626.0;1195.0;565.0;6279.0;9621.0;1136.0;1790.0;8850.0;9245.0;3054.0;12457.0;4510.0;11901.0;658.0;5.0;2845.0;51.0;5.0;0.0;1.0
20007.0;190500.0;477500.0;1;0.0;1217.0;442.0;1156.0;56.0;5948.0;8761.0;1231.0;2586.0;9561.0;8327.0;2313.0;12976.0;4663.0;10995.0;448.0;5.0;2754.0;51.0;5.0;0.0;3.0
20008.0;191500.0;477500.0;6;0.0;1350.0;351.0;1718.0;105.0;5775.0;7935.0;1934.0;2719.0;10320.0;7431.0;1837.0;13549.0;4075.0;10106.0;253.0;4.0;2033.0;51.0;1.0;0.0;1.0
20009.0;192500.0;477500.0;1;0.0;615.0;672.0;1295.0;168.0;5769.0;7153.0;2440.0;1889.0;11117.0;6564.0;1657.0;14170.0;3085.0;9241.0;43.0;4.0;1620.0;51.0;45.0;31.40999984741211;6.0
20023.0;206500.0;477500.0;1;0.0;206.0;637.0;1092.0;71.0;7784.0;4690.0;174.0;938.0;15461.0;3502.0;1080.0;17799.0;1914.0;5628.0;102.0;5.0;1460.0;51.0;1.0;0.0;6.0
20025.0;208500.0;477500.0;2;14.0;887.0;0.0;34.0;569.0;8130.0;3578.0;1250.0;0.0;17298.0;3722.0;39.0;19423.0;2808.0;4918.0;82.0;5.0;3257.0;60.0;28.0;31.489999771118164;6.0
20026.0;209500.0;477500.0;1;5.0;770.0;0.0;602.0;406.0;8417.0;2679.0;1116.0;781.0;18229.0;4202.0;603.0;20259.0;1881.0;4841.0;440.0;5.0;4222.0;60.0;12.0;31.489999771118164;1.0
20027.0;210500.0;477500.0;1;7.0;370.0;0.0;348.0;153.0;8809.0;1812.0;346.0;1244.0;19168.0;4841.0;1595.0;21110.0;1091.0;4968.0;544.0;5.0;5201.0;60.0;11.0;31.459999084472656;6.0
20033.0;216500.0;477500.0;3;0.0;45.0;506.0;661.0;241.0;9985.0;781.0;253.0;2576.0;22015.0;7236.0;1711.0;23733.0;2303.0;6347.0;313.0;-1.0;8168.0;51.0;1.0;0.0;1.0
20044.0;227500.0;477500.0;1;0.0;762.0;812.0;376.0;239.0;4360.0;2304.0;385.0;1213.0;29756.0;11413.0;2367.0;23017.0;6067.0;8899.0;0.0;4.0;5064.0;33.0;1.0;0.0;6.0
20047.0;230500.0;477500.0;2;26.0;1457.0;99.0;0.0;216.0;2487.0;320.0;320.0;921.0;27747.0;13546.0;0.0;20074.0;6931.0;7655.0;31.0;5.0;2744.0;41.0;28.0;32.900001525878906;6.0
20048.0;231500.0;477500.0;1;4.0;872.0;0.0;427.0;759.0;2258.0;10.0;94.0;628.0;26785.0;14030.0;464.0;19097.0;7469.0;7461.0;219.0;5.0;2344.0;60.0;11.0;32.90999984741211;1.0
20049.0;232500.0;477500.0;1;9.0;596.0;0.0;737.0;776.0;2378.0;536.0;110.0;1328.0;25826.0;13587.0;1319.0;18122.0;7773.0;7396.0;452.0;5.0;2301.0;60.0;11.0;32.869998931884766;1.0
20050.0;233500.0;477500.0;1;8.0;548.0;0.0;1188.0;101.0;2836.0;1309.0;214.0;1904.0;24870.0;13204.0;2231.0;17150.0;7868.0;7465.0;582.0;5.0;2612.0;60.0;11.0;32.95000076293945;6.0
20058.0;241500.0;477500.0;1;31.0;1433.0;11.0;988.0;123.0;4002.0;612.0;229.0;983.0;21086.0;12379.0;6159.0;13306.0;9333.0;8935.0;264.0;5.0;4472.0;51.0;43.0;0.0;6.0
20060.0;243500.0;477500.0;1;3.0;1957.0;144.0;1977.0;62.0;4387.0;149.0;149.0;715.0;20153.0;12367.0;7154.0;12360.0;9918.0;9532.0;125.0;5.0;4880.0;51.0;1.0;0.0;6.0
20063.0;246500.0;477500.0;3;0.0;1250.0;132.0;305.0;151.0;3953.0;1324.0;151.0;44.0;18308.0;12585.0;6363.0;10498.0;10214.0;10905.0;163.0;5.0;4489.0;51.0;1.0;0.0;1.0
20064.0;247500.0;477500.0;2;2.0;699.0;98.0;539.0;5.0;3210.0;1947.0;5.0;14.0;17397.0;11942.0;5375.0;9589.0;9485.0;11660.0;109.0;4.0;3561.0;51.0;11.0;33.59000015258789;6.0
20071.0;254500.0;477500.0;3;5.0;460.0;0.0;235.0;135.0;2490.0;135.0;135.0;2254.0;13037.0;7591.0;962.0;5511.0;6689.0;15257.0;83.0;5.0;1249.0;60.0;11.0;33.790000915527344;6.0
20072.0;255500.0;477500.0;5;1.0;0.0;323.0;252.0;848.0;3178.0;848.0;251.0;2962.0;12224.0;6829.0;946.0;4904.0;6390.0;14673.0;194.0;0.0;1801.0;20.0;18.0;0.0;6.0
20074.0;257500.0;477500.0;1;0.0;0.0;380.0;21.0;1149.0;2992.0;1758.0;177.0;3803.0;11441.0;6135.0;1629.0;4442.0;6238.0;14135.0;178.0;2.0;2482.0;20.0;18.0;0.0;6.0
20076.0;259500.0;477500.0;1;0.0;501.0;186.0;221.0;302.0;2456.0;1256.0;48.0;4532.0;9991.0;5064.0;768.0;4132.0;6410.0;12209.0;414.0;5.0;3684.0;51.0;1.0;0.0;6.0
20078.0;261500.0;477500.0;3;4.0;0.0;211.0;233.0;12.0;1443.0;79.0;79.0;4133.0;8761.0;4646.0;732.0;4697.0;7160.0;10276.0;249.0;5.0;4284.0;20.0;18.0;0.0;6.0
20079.0;262500.0;477500.0;2;2.0;180.0;431.0;513.0;16.0;1423.0;753.0;16.0;4268.0;8259.0;3968.0;1628.0;5227.0;7704.0;9320.0;79.0;2.0;4415.0;51.0;1.0;0.0;6.0
20081.0;264500.0;477500.0;2;0.0;972.0;218.0;810.0;147.0;1973.0;1703.0;38.0;4620.0;7853.0;2968.0;2594.0;5877.0;8333.0;8375.0;54.0;5.0;4653.0;51.0;1.0;0.0;6.0
20086.0;92564.9029387779;478458.728792469;3;0.0;178.0;529.0;745.0;185.0;1650.0;2070.0;76.0;4070.0;7389.0;973.0;4567.0;7413.0;9086.0;6533.0;92.0;4.0;5619.0;51.0;1.0;0.0;6.0
20087.0;93500.0;478500.0;1;0.0;614.0;426.0;0.0;96.0;664.0;1743.0;978.0;3286.0;7349.0;105.0;5406.0;8256.0;8132.0;5652.0;122.0;5.0;6283.0;44.0;1.0;0.0;6.0
20088.0;94500.0;478500.0;1;1.0;1057.0;398.0;665.0;53.0;186.0;1450.0;1059.0;2583.0;7306.0;930.0;5319.0;9130.0;7190.0;4818.0;252.0;5.0;6461.0;51.0;1.0;0.0;6.0
20089.0;95500.0;478500.0;6;0.0;969.0;0.0;1274.0;238.0;29.0;502.0;502.0;2131.0;7399.0;1927.0;5418.0;10028.0;6266.0;4059.0;252.0;5.0;6489.0;60.0;11.0;36.41999816894531;6.0
20090.0;96500.0;478500.0;1;1.0;971.0;0.0;949.0;414.0;22.0;363.0;363.0;2101.0;7623.0;2924.0;5694.0;10943.0;5370.0;3427.0;323.0;5.0;6669.0;60.0;11.0;36.43000030517578;6.0
20110.0;116500.0;478500.0;1;0.0;400.0;1576.0;781.0;99.0;3279.0;2593.0;2461.0;2457.0;7620.0;6742.0;6117.0;15675.0;2531.0;4205.0;514.0;2.0;9236.0;51.0;1.0;0.0;6.0
20111.0;117500.0;478500.0;2;0.0;406.0;2308.0;344.0;261.0;4148.0;2688.0;2238.0;1726.0;6898.0;5966.0;5488.0;16640.0;2786.0;4985.0;400.0;2.0;8236.0;51.0;1.0;0.0;6.0
20130.0;136500.0;478500.0;2;0.0;2039.0;353.0;1707.0;199.0;11116.0;1618.0;199.0;1709.0;9423.0;3054.0;10521.0;29399.0;13685.0;4921.0;302.0;5.0;3862.0;51.0;1.0;0.0;6.0
20131.0;137500.0;478500.0;2;0.0;1084.0;697.0;1822.0;1177.0;10985.0;2380.0;1177.0;1800.0;10284.0;2055.0;11429.0;30388.0;13514.0;5861.0;1098.0;5.0;3347.0;51.0;2.0;0.0;6.0
20132.0;138500.0;478500.0;1;0.0;177.0;2.0;1386.0;890.0;10943.0;2129.0;890.0;1619.0;11169.0;1055.0;12351.0;31379.0;13200.0;6817.0;445.0;5.0;2349.0;11.0;6.0;0.0;6.0
20136.0;142500.0;478500.0;3;0.0;1913.0;283.0;879.0;582.0;7679.0;575.0;372.0;870.0;14854.0;2277.0;10759.0;35346.0;9531.0;9868.0;498.0;5.0;1430.0;51.0;1.0;0.0;2.0
20137.0;143500.0;478500.0;1;0.0;1838.0;0.0;1290.0;216.0;6689.0;759.0;216.0;1261.0;15799.0;3276.0;9979.0;36339.0;8613.0;9134.0;54.0;5.0;2417.0;60.0;2.0;0.0;6.0
20155.0;161500.0;478500.0;1;1.0;764.0;103.0;811.0;251.0;1129.0;2606.0;251.0;2103.0;21575.0;2006.0;6615.0;36379.0;3953.0;6469.0;43.0;5.0;2755.0;51.0;11.0;37.560001373291016;1.0
20156.0;162500.0;478500.0;3;0.0;292.0;170.0;362.0;825.0;911.0;2014.0;60.0;3102.0;21988.0;2518.0;6392.0;36019.0;3567.0;6474.0;233.0;2.0;2979.0;24.0;18.0;0.0;1.0
20157.0;163500.0;478500.0;2;0.0;234.0;834.0;312.0;387.0;1165.0;1258.0;64.0;3006.0;21337.0;3250.0;5636.0;35684.0;3437.0;6621.0;419.0;0.0;3487.0;51.0;2.0;0.0;1.0
20158.0;164500.0;478500.0;4;0.0;141.0;1436.0;111.0;112.0;520.0;520.0;155.0;2042.0;20713.0;4097.0;4639.0;35372.0;3593.0;6852.0;336.0;0.0;4176.0;51.0;1.0;0.0;2.0
20165.0;171500.0;478500.0;1;1.0;600.0;0.0;103.0;259.0;2541.0;379.0;35.0;33.0;18551.0;7672.0;744.0;34391.0;6095.0;8911.0;299.0;5.0;5379.0;60.0;11.0;38.0099983215332;6.0
20166.0;172500.0;478500.0;6;3.0;1572.0;89.0;129.0;120.0;3323.0;207.0;207.0;365.0;18109.0;8615.0;233.0;34215.0;6935.0;9619.0;342.0;5.0;5858.0;51.0;28.0;38.0;1.0
20167.0;173500.0;478500.0;2;0.0;2557.0;221.0;0.0;73.0;4038.0;719.0;166.0;1301.0;17712.0;8554.0;0.0;34066.0;7475.0;10374.0;99.0;5.0;6458.0;41.0;28.0;38.349998474121094;1.0
20168.0;174500.0;478500.0;3;0.0;2199.0;454.0;334.0;111.0;4848.0;1048.0;67.0;1182.0;17363.0;8163.0;343.0;33947.0;7503.0;11169.0;393.0;5.0;7149.0;51.0;2.0;0.0;6.0
20169.0;175500.0;478500.0;1;0.0;1600.0;755.0;1312.0;288.0;5709.0;715.0;37.0;733.0;17064.0;7879.0;1330.0;33857.0;7663.0;11994.0;283.0;5.0;7445.0;51.0;2.0;0.0;1.0
20170.0;176500.0;478500.0;4;0.0;1134.0;468.0;1660.0;811.0;6492.0;583.0;45.0;1141.0;16876.0;7756.0;2191.0;33829.0;7925.0;12738.0;361.0;5.0;7710.0;51.0;1.0;0.0;1.0
20171.0;177500.0;478500.0;3;0.0;999.0;4469.0;1059.0;126.0;17252.0;209.0;7238.0;3897.0;5039.0;17872.0;5822.0;13776.0;1780.0;1063.0;515.0;5.0;37.0;61.0;17.0;0.0;6.0
20172.0;178500.0;478500.0;1;0.0;677.0;4215.0;317.0;241.0;17028.0;230.0;7938.0;4086.0;4667.0;18155.0;5405.0;14502.0;2234.0;327.0;307.0;5.0;516.0;61.0;32.0;0.0;6.0
20173.0;179500.0;478500.0;3;0.0;333.0;4046.0;0.0;508.0;16641.0;366.0;8654.0;3803.0;4356.0;18494.0;5006.0;15234.0;2832.0;0.0;123.0;3.0;1088.0;43.0;17.0;0.0;6.0
20177.0;183500.0;478500.0;5;0.0;541.0;3860.0;275.0;224.0;3686.0;12854.0;9405.0;869.0;6585.0;14487.0;11190.0;13522.0;620.0;13002.0;22.0;5.0;4447.0;51.0;1.0;0.0;2.0
20178.0;184500.0;478500.0;1;0.0;911.0;2924.0;707.0;121.0;2858.0;12625.0;10112.0;393.0;6288.0;14234.0;10268.0;13596.0;805.0;13988.0;853.0;5.0;3651.0;51.0;3.0;0.0;1.0
20180.0;186500.0;478500.0;1;0.0;933.0;2036.0;878.0;114.0;2173.0;11853.0;10454.0;950.0;6121.0;14059.0;9326.0;13758.0;1512.0;14984.0;420.0;2.0;2977.0;51.0;5.0;0.0;1.0
20181.0;187500.0;478500.0;4;1.0;1306.0;1275.0;1273.0;141.0;1769.0;11136.0;10652.0;911.0;6153.0;13913.0;8406.0;13953.0;2425.0;15987.0;624.0;2.0;2487.0;51.0;3.0;0.0;1.0
20183.0;189500.0;478500.0;2;0.0;1273.0;655.0;1926.0;620.0;1677.0;10454.0;10454.0;951.0;5776.0;13853.0;7501.0;14234.0;3381.0;15185.0;207.0;4.0;2370.0;51.0;1.0;0.0;1.0
20184.0;190500.0;478500.0;2;0.0;1294.0;968.0;1235.0;1433.0;1343.0;9826.0;9826.0;310.0;5012.0;13865.0;6623.0;14578.0;4357.0;14372.0;343.0;3.0;2260.0;51.0;1.0;0.0;1.0
20185.0;191500.0;478500.0;3;0.0;682.0;1250.0;929.0;851.0;1146.0;9264.0;9264.0;566.0;4324.0;13949.0;5782.0;14982.0;5342.0;13583.0;688.0;3.0;2272.0;51.0;5.0;0.0;1.0
20186.0;192500.0;478500.0;6;0.0;871.0;1759.0;881.0;268.0;1642.0;8779.0;8779.0;1565.0;3741.0;14104.0;4992.0;15439.0;5405.0;12823.0;348.0;4.0;2671.0;51.0;3.0;0.0;2.0
20202.0;208500.0;478500.0;2;0.0;450.0;785.0;2652.0;378.0;10234.0;2517.0;5058.0;4386.0;7742.0;18109.0;5628.0;21299.0;4418.0;8575.0;318.0;3.0;2484.0;51.0;5.0;0.0;6.0
20203.0;209500.0;478500.0;1;0.0;1413.0;498.0;2200.0;202.0;11228.0;1788.0;4328.0;5249.0;8653.0;18768.0;6450.0;22081.0;4994.0;8568.0;1120.0;3.0;1567.0;51.0;6.0;0.0;6.0
20204.0;210500.0;478500.0;1;0.0;2069.0;207.0;2092.0;131.0;12179.0;1325.0;3696.0;4993.0;9567.0;19389.0;6380.0;22815.0;5617.0;8727.0;940.0;5.0;930.0;62.0;30.0;0.0;6.0
20208.0;214500.0;478500.0;1;0.0;2936.0;232.0;3017.0;114.0;13215.0;114.0;2599.0;4567.0;11531.0;20802.0;4773.0;24433.0;4340.0;9378.0;388.0;5.0;1741.0;71.0;16.0;0.0;6.0
20219.0;225500.0;478500.0;9;0.0;3246.0;655.0;2401.0;1118.0;11102.0;1118.0;1118.0;2848.0;16088.0;22303.0;4296.0;22651.0;2259.0;13027.0;310.0;5.0;6622.0;62.0;16.0;0.0;2.0
20220.0;226500.0;478500.0;2;0.0;3716.0;1626.0;3189.0;1360.0;10837.0;1360.0;1360.0;3245.0;15425.0;21880.0;5025.0;21882.0;3141.0;13672.0;166.0;5.0;6966.0;62.0;16.0;0.0;6.0
20221.0;227500.0;478500.0;30;0.0;3462.0;2607.0;3883.0;1579.0;10564.0;1579.0;1579.0;3904.0;14729.0;21413.0;5875.0;21180.0;3960.0;14298.0;1136.0;5.0;6174.0;62.0;41.0;0.0;2.0
20225.0;231500.0;478500.0;2;0.0;734.0;3295.0;1325.0;377.0;10761.0;2959.0;377.0;4109.0;13273.0;20693.0;8441.0;18855.0;1824.0;16699.0;589.0;3.0;4732.0;51.0;5.0;0.0;1.0
20226.0;232500.0;478500.0;7;0.0;279.0;3178.0;883.0;294.0;11039.0;3767.0;294.0;4099.0;12932.0;20574.0;9326.0;18093.0;1006.0;17564.0;143.0;2.0;4616.0;51.0;5.0;0.0;2.0
20227.0;233500.0;478500.0;13;0.0;712.0;2461.0;199.0;48.0;11399.0;3310.0;48.0;4319.0;12660.0;20504.0;9000.0;17355.0;234.0;18441.0;494.0;5.0;4714.0;51.0;5.0;0.0;2.0
20236.0;242500.0;478500.0;2;0.0;451.0;1653.0;446.0;138.0;12967.0;3593.0;138.0;3467.0;10613.0;20879.0;9008.0;14114.0;4563.0;22213.0;528.0;0.0;7536.0;51.0;6.0;0.0;6.0
20237.0;243500.0;478500.0;1;2.0;123.0;971.0;79.0;63.0;12456.0;4126.0;77.0;3718.0;9925.0;21096.0;9337.0;13590.0;5114.0;21601.0;369.0;0.0;8290.0;51.0;1.0;0.0;2.0
20238.0;244500.0;478500.0;5;0.0;617.0;998.0;970.0;631.0;12006.0;4809.0;612.0;4197.0;9294.0;20714.0;9757.0;13121.0;4541.0;21018.0;628.0;5.0;8896.0;51.0;5.0;0.0;1.0
20240.0;246500.0;478500.0;2;0.0;830.0;1754.0;974.0;237.0;11284.0;6430.0;2141.0;3227.0;8253.0;18729.0;10829.0;12374.0;3939.0;19952.0;189.0;3.0;7459.0;51.0;3.0;0.0;6.0
20244.0;250500.0;478500.0;1;1.0;1191.0;1054.0;1718.0;503.0;10802.0;6623.0;4841.0;3553.0;7465.0;15761.0;9851.0;11814.0;2400.0;18644.0;1203.0;3.0;4614.0;51.0;5.0;0.0;6.0
20251.0;257500.0;478500.0;1;0.0;706.0;1225.0;1257.0;1053.0;8124.0;8150.0;2246.0;746.0;8489.0;10852.0;5274.0;12528.0;3538.0;14135.0;842.0;2.0;1986.0;51.0;6.0;0.0;6.0
20254.0;260500.0;478500.0;1;0.0;302.0;966.0;1513.0;1408.0;7613.0;8565.0;2310.0;377.0;9009.0;9881.0;4455.0;12901.0;4393.0;13231.0;328.0;3.0;2533.0;51.0;3.0;0.0;6.0
20256.0;262500.0;478500.0;2;0.0;343.0;1216.0;524.0;640.0;7206.0;9072.0;2104.0;1275.0;9604.0;8917.0;3724.0;13337.0;5289.0;12341.0;486.0;4.0;3300.0;51.0;6.0;0.0;6.0
20258.0;264500.0;478500.0;1;0.0;1202.0;1022.0;1311.0;526.0;6771.0;8564.0;2622.0;2426.0;10974.0;7018.0;2814.0;14363.0;4081.0;10622.0;157.0;5.0;2886.0;51.0;6.0;0.0;6.0
20263.0;93500.0;479500.0;3;0.0;1518.0;1419.0;2295.0;179.0;6908.0;7193.0;1411.0;485.0;12514.0;5196.0;2851.0;15579.0;2113.0;9018.0;111.0;4.0;2704.0;51.0;1.0;0.0;6.0
20264.0;94500.0;479500.0;3;0.0;832.0;574.0;1317.0;315.0;7169.0;6629.0;491.0;508.0;13330.0;4344.0;3346.0;16246.0;1171.0;8282.0;430.0;3.0;2376.0;51.0;1.0;0.0;6.0
