rowid;latitude;longitude;target;dbuiltup;dforest;drecreation;dbrr;dwrl;dwrn;dwrr;dcamping;dcaravan;dcross;dgolf;dheem;dhaven;dsafari;dwater;attr;dbath;lc;maxmeanhaz;maxstdhaz;exp
498.0;181607.088570901;607267.005362001;1;3115.0;1927.0;2170.0;8892.0;4058.0;9260.0;9213.0;2164.0;29443.0;19841.0;13930.0;27025.0;4609.0;18362.0;0.0;5.0;968.0;45.0;24.834484
499.0;182107.088670901;607267.005362001;1;3385.0;2312.0;2580.0;8819.0;4557.0;9416.0;9218.0;2573.0;29036.0;19515.0;14105.0;27129.0;5029.0;18066.0;138.0;5.0;1337.0;45.0;24.93006
501.0;183107.088870901;607267.005362001;1;3701.0;2735.0;3017.0;8770.0;5057.0;9596.0;9250.0;3010.0;28631.0;19197.0;14295.0;27243.0;5462.0;17779.0;161.0;5.0;1771.0;45.0;24.93006
505.0;185107.089270901;607267.005362001;1;4050.0;3179.0;3472.0;8743.0;5556.0;9795.0;9309.0;3464.0;28230.0;18888.0;14500.0;27364.0;5905.0;17502.0;127.0;5.0;2233.0;45.0;24.758709
506.0;185607.089370901;607267.005362001;1;4425.0;3636.0;3937.0;8742.0;6056.0;10014.0;9395.0;3930.0;27832.0;18586.0;14719.0;27495.0;6357.0;17235.0;595.0;5.0;2709.0;45.0;24.758709
529.0;241107.100470902;607267.005362001;1;4823.0;4103.0;4408.0;8764.0;6555.0;10253.0;9506.0;4402.0;27437.0;18293.0;14951.0;27634.0;6816.0;16979.0;311.0;5.0;3192.0;30.0;-99.0
567.0;170607.086370901;606767.005262001;1;5238.0;4577.0;4885.0;8811.0;7055.0;10504.0;9641.0;4881.0;27046.0;18009.0;15197.0;27781.0;7279.0;16733.0;411.0;5.0;3679.0;30.0;-99.0
569.0;171607.086570901;606767.005262001;2;5667.0;5056.0;5367.0;8882.0;7555.0;10771.0;9801.0;5363.0;26659.0;17735.0;15454.0;27936.0;7748.0;16499.0;676.0;5.0;4170.0;30.0;-99.0
576.0;175107.087270901;606767.005262001;2;6105.0;5531.0;5843.0;8994.0;8042.0;11064.0;9997.0;5840.0;26299.0;17496.0;15733.0;28114.0;8214.0;16301.0;923.0;5.0;4645.0;30.0;-99.0
578.0;176107.087470901;606767.005262001;4;6580.0;6030.0;6342.0;9178.0;8541.0;11415.0;10261.0;6339.0;25967.0;17304.0;16067.0;28349.0;8707.0;16157.0;537.0;5.0;5127.0;30.0;-99.0
579.0;176607.087570901;606767.005262001;1;7022.0;6490.0;6803.0;9367.0;9000.0;11746.0;10521.0;6800.0;25668.0;17141.0;16381.0;28574.0;9163.0;16039.0;412.0;5.0;5573.0;30.0;-99.0
584.0;179107.088070901;606767.005262001;1;7360.0;6834.0;7147.0;9545.0;9339.0;12009.0;10748.0;7144.0;25474.0;17056.0;16641.0;28771.0;9506.0;15989.0;464.0;5.0;5899.0;30.0;-99.0
586.0;180107.088270901;606767.005262001;4;2271.0;2609.0;1588.0;9073.0;1108.0;9026.0;9026.0;2483.0;32686.0;24494.0;12699.0;25889.0;3545.0;22720.0;1351.0;4.0;3089.0;17.0;-99.0
587.0;180607.088370901;606767.005262001;2;2115.0;2329.0;1355.0;9102.0;892.0;9054.0;9054.0;2235.0;32976.0;24360.0;12800.0;26024.0;3412.0;22599.0;1107.0;4.0;2783.0;17.0;-99.0
588.0;181107.088470901;606767.005262001;1;1507.0;1643.0;657.0;8751.0;259.0;8704.0;8704.0;1528.0;33650.0;23732.0;12599.0;25892.0;2814.0;21985.0;407.0;5.0;2198.0;17.0;-99.0
640.0;253607.102970902;606767.005262001;1;1368.0;1286.0;402.0;8733.0;92.0;8687.0;8687.0;1211.0;33837.0;23508.0;12658.0;25978.0;2651.0;21775.0;241.0;5.0;1853.0;32.0;-99.0
650.0;164107.085070901;606267.005162001;1;1151.0;791.0;53.0;8610.0;187.0;8563.0;8563.0;746.0;33404.0;23119.0;12637.0;25983.0;2380.0;21401.0;171.0;5.0;1456.0;32.0;-99.0
663.0;174107.087070901;606267.005162001;1;917.0;303.0;311.0;8510.0;250.0;8464.0;8464.0;346.0;32970.0;22731.0;12633.0;25995.0;2189.0;21029.0;93.0;5.0;1142.0;11.0;24.57212
676.0;180607.08920553;606267.006001674;1;858.0;25.0;234.0;8437.0;103.0;8390.0;8390.0;251.0;32537.0;22347.0;12648.0;26017.0;2100.0;20663.0;345.0;5.0;753.0;11.0;24.57212
677.0;181107.088470901;606267.005162001;1;826.0;0.0;686.0;8391.0;581.0;8344.0;8344.0;692.0;32107.0;21968.0;12684.0;26049.0;2125.0;20302.0;444.0;5.0;437.0;32.0;-99.0
727.0;253607.102970902;606267.005162001;1;982.0;96.0;999.0;8372.0;1074.0;8325.0;8325.0;788.0;31679.0;21593.0;12739.0;26090.0;2258.0;19947.0;41.0;5.0;523.0;32.0;-99.0
759.0;176942.444974419;605855.765117056;30;1314.0;113.0;1127.0;8382.0;1567.0;8335.0;8335.0;848.0;31253.0;21224.0;12813.0;26141.0;2481.0;19599.0;337.0;5.0;890.0;45.0;24.542086
904.0;157614.337033741;604757.210892778;1;1728.0;330.0;889.0;8418.0;2064.0;8371.0;8371.0;890.0;30829.0;20861.0;12906.0;26201.0;2776.0;19257.0;98.0;5.0;1143.0;45.0;24.542086
953.0;236107.099470901;604767.004862001;1;2179.0;577.0;874.0;8482.0;2561.0;8435.0;8435.0;873.0;30407.0;20503.0;13018.0;26271.0;3123.0;18923.0;114.0;5.0;1184.0;45.0;24.501282
975.0;247107.101670902;604767.004862001;1;2272.0;924.0;1101.0;8572.0;3060.0;8525.0;8525.0;1096.0;29988.0;20151.0;13148.0;26350.0;3506.0;18595.0;24.0;5.0;1224.0;45.0;24.501282
992.0;155132.756948422;604131.154757236;1;2442.0;1220.0;1470.0;8501.0;3558.0;8643.0;8643.0;1463.0;29572.0;19805.0;13296.0;26438.0;3916.0;18276.0;141.0;5.0;1264.0;30.0;-99.0
995.0;156607.083570901;604267.004762001;2;2689.0;1619.0;1899.0;8400.0;4058.0;8782.0;8713.0;1892.0;29158.0;19467.0;13460.0;26535.0;4345.0;17965.0;299.0;5.0;1396.0;30.0;-99.0
1058.0;244607.101170902;604267.004762001;1;2995.0;2062.0;2357.0;8323.0;4557.0;8947.0;8718.0;2350.0;28746.0;19135.0;13641.0;26642.0;4787.0;17662.0;505.0;5.0;1673.0;30.0;-99.0
1073.0;252107.102670902;604267.004762001;1;3343.0;2523.0;2827.0;8271.0;5056.0;9136.0;8753.0;2821.0;28338.0;18811.0;13837.0;26757.0;5240.0;17369.0;572.0;5.0;2037.0;30.0;-99.0
1079.0;152682.995308544;603559.471434309;1;3722.0;2996.0;3306.0;8244.0;5556.0;9343.0;8815.0;3301.0;27933.0;18495.0;14049.0;26881.0;5701.0;17085.0;419.0;5.0;2449.0;30.0;-99.0
1090.0;158107.083870901;603767.004662001;1;4127.0;3477.0;3789.0;8243.0;6056.0;9573.0;8905.0;3787.0;27530.0;18186.0;14274.0;27014.0;6167.0;16811.0;720.0;5.0;2889.0;30.0;-99.0
1093.0;159611.90911251;603772.229323508;1;4551.0;3963.0;4277.0;8265.0;6555.0;9819.0;9022.0;4275.0;27131.0;17887.0;14514.0;27155.0;6639.0;16548.0;799.0;5.0;3346.0;30.0;-99.0
1148.0;241607.100570902;603767.004662001;1;4988.0;4449.0;4764.0;8318.0;7051.0;10081.0;9167.0;4763.0;26741.0;17602.0;14768.0;27307.0;7111.0;16302.0;875.0;5.0;3809.0;30.0;-99.0
1170.0;252607.102770902;603767.004662001;1;5449.0;4918.0;5233.0;8508.0;7502.0;10435.0;9435.0;5232.0;26463.0;17451.0;15113.0;27568.0;7582.0;16193.0;921.0;5.0;4204.0;17.0;-99.0
1181.0;153607.082970901;603267.004562001;1;5812.0;5289.0;5604.0;8664.0;7860.0;10716.0;9651.0;5602.0;26242.0;17333.0;15385.0;27772.0;7952.0;16110.0;1092.0;5.0;4530.0;17.0;-99.0
1182.0;154107.083070901;603267.004562001;1;2180.0;2731.0;1642.0;8751.0;1164.0;8705.0;8705.0;2445.0;32568.0;24327.0;12333.0;25509.0;3405.0;22538.0;1434.0;4.0;3306.0;17.0;-99.0
1187.0;156607.083570901;603267.004562001;1;1978.0;2509.0;1418.0;8676.0;941.0;8629.0;8629.0;2251.0;32792.0;24155.0;12313.0;25517.0;3219.0;22372.0;1212.0;-1.0;3100.0;17.0;-99.0
1190.0;158107.083870901;603267.004562001;1;1286.0;1762.0;687.0;8362.0;259.0;8314.0;8314.0;1573.0;33527.0;23526.0;12173.0;25458.0;2575.0;21761.0;522.0;5.0;2494.0;17.0;-99.0
1203.0;211624.212056766;603202.134064515;1;971.0;1350.0;288.0;8256.0;45.0;8209.0;8209.0;1158.0;33599.0;23208.0;12162.0;25480.0;2279.0;21456.0;250.0;5.0;2113.0;32.0;-99.0
1247.0;238607.099970901;603267.004562001;1;710.0;853.0;102.0;8124.0;241.0;8076.0;8076.0;662.0;33160.0;22810.0;12137.0;25483.0;1954.0;21073.0;419.0;5.0;1613.0;32.0;-99.0
1255.0;242607.100770902;603267.004562001;1;452.0;362.0;0.0;8018.0;169.0;7972.0;7972.0;174.0;32723.0;22416.0;12133.0;25496.0;1716.0;20695.0;251.0;5.0;1113.0;11.0;24.57212
1256.0;243107.100870902;603267.004562001;1;364.0;0.0;79.0;7941.0;316.0;7894.0;7894.0;94.0;32287.0;22027.0;12149.0;25518.0;1601.0;20323.0;197.0;5.0;613.0;11.0;24.57212
1282.0;149622.640298304;602686.332255579;1;335.0;7.0;418.0;7892.0;753.0;7845.0;7845.0;587.0;31854.0;21642.0;12186.0;25551.0;1633.0;19956.0;124.0;5.0;114.0;32.0;-99.0
1284.0;150607.082370901;602767.004462001;1;613.0;67.0;504.0;7872.0;1214.0;7825.0;7825.0;305.0;31422.0;21262.0;12243.0;25593.0;1800.0;19595.0;270.0;5.0;260.0;32.0;-99.0
1286.0;151607.082570901;602767.004462001;2;1066.0;77.0;775.0;7883.0;1684.0;7835.0;7835.0;408.0;30992.0;20887.0;12321.0;25644.0;2073.0;19240.0;315.0;5.0;758.0;45.0;24.542086
1287.0;152107.082670901;602767.004462001;4;1548.0;280.0;426.0;7921.0;2160.0;7874.0;7874.0;424.0;30565.0;20518.0;12418.0;25706.0;2416.0;18892.0;0.0;5.0;1258.0;45.0;24.542086
