cellid;biteid
95649;27340
49536;27341
55860;27342
11163;27343
117955;27344
126749;27345
128366;27346
407;27347
29831;27348
35359;27349
126462;27350
79082;27351
102916;27352
82100;27353
112671;27354
58960;27355
58960;27356
58960;27357
130278;27358
137885;27359
18075;27360
58727;27361
11633;27362
65937;27363
74062;27364
120409;27365
41007;27366
11211;27367
62508;27368
62508;27369
71927;27370
13931;27371
10507;27372
125895;27373
98345;27374
99944;27375
13634;27376
43365;27377
65002;27378
58439;27379
27526;27380
31568;27381
61595;27382
117171;27383
78378;27384
111365;27385
14712;27386
112727;27387
65137;27388
141204;27389
128953;27390
11889;27391
119854;27392
17875;27393
17874;27394
70255;27395
90129;27396
16260;27397
33063;27398
33062;27399
135740;27400
53337;27401
71325;27402
17545;27403
3202;27404
27529;27405
80708;27406
61935;27407
10186;27408
35828;27409
84999;27410
410;27411
110101;27412
74311;27413
66356;27414
90496;27415
58960;27416
52406;27417
51881;27418
12405;27419
109474;27420
13627;27421
92187;27422
140391;27423
142893;27424
121511;27425
52594;27426
30635;27427
140103;27428
73002;27429
40686;27430
27367;27431
85990;27432
119053;27433
73950;27434
80113;27435
48994;27436
103180;27437
118399;27438
131077;27439
62368;27440
16947;27441
81509;27442
33932;27443
83123;27444
138682;27445
84548;27446
28090;27447
52754;27448
77450;27449
113011;27450
39522;27451
24663;27452
17874;27453
62983;27454
56691;27455
31982;27456
77924;27457
6386;27458
110123;27459
68956;27460
68956;27461
87933;27462
128360;27463
58960;27464
79686;27465
65889;27466
79884;27467
54913;27468
84548;27469
76171;27470
46241;27471
20317;27472
79063;27473
61442;27474
124780;27475
103721;27476
74765;27477
58869;27478
72385;27479
112314;27480
51881;27481
78628;27482
58960;27483
102902;27484
84889;27485
66794;27486
135396;27487
72050;27488
79319;27489
73576;27490
86409;27491
101064;27492
82085;27493
28845;27494
128214;27495
58808;27496
111155;27497
90531;27498
59378;27499
86749;27500
51374;27501
83317;27502
76615;27503
64368;27504
81233;27505
79071;27506
58958;27507
85630;27508
117553;27509
58960;27510
58960;27511
130288;27512
134588;27513
19089;27514
9921;27515
25937;27516
25423;27517
69080;27518
87159;27519
30635;27520
30635;27521
74765;27522
69911;27523
60304;27524
63916;27525
46455;27526
35919;27527
72877;27528
52213;27529
119036;27530
79768;27531
64437;27532
10226;27533
27186;27534
49233;27535
65365;27536
84499;27537
17874;27538
74765;27539
64196;27540
18151;27541
127748;27542
23371;27543
42623;27544
65240;27545
54250;27546
120144;27547
59950;27548
32742;27549
76512;27550
131759;27551
85567;27552
61194;27553
81104;27554
92582;27555
51864;27556
130045;27557
82218;27558
66999;27559
56185;27560
81426;27561
110688;27562
130752;27563
68006;27564
81462;27565
2735;27566
84572;27567
19726;27568
27186;27569
73722;27570
13309;27571
74856;27572
49947;27573
63694;27574
71717;27575
17572;27576
59376;27577
20078;27578
98674;27579
49425;27580
53505;27581
22117;27582
48287;27583
73949;27584
87449;27585
68730;27586
75565;27587
96553;27588
27808;27589
49947;27590
13090;27591
74648;27592
143629;27593
58878;27594
76048;27595
43938;27596
61023;27597
126893;27598
15258;27599
107692;27600
60405;27601
138739;27602
109616;27603
65064;27604
57753;27605
66586;27606
80803;27607
76612;27608
27456;27609
133799;27610
104811;27611
113325;27612
80446;27613
142098;27614
56745;27615
60854;27616
120095;27617
96983;27618
23368;27619
26450;27620
107406;27621
51127;27622
67918;27623
59619;27624
78984;27625
70268;27626
93774;27627
12692;27628
24922;27629
50122;27630
76402;27631
45435;27632
106501;27633
70881;27634
18227;27635
136614;27636
141389;27637
63200;27638
91302;27639
56133;27640
31982;27641
123705;27642
32744;27643
68833;27644
77571;27645
109464;27646
81554;27647
131506;27648
81554;27649
131506;27650
79395;27651
64551;27652
49899;27653
60734;27654
81739;27655
123770;27656
108950;27657
108950;27658
17324;27659
31560;27660
67514;27661
93047;27662
76300;27663
53543;27664
104811;27665
63178;27666
63749;27667
117236;27668
128275;27669
77216;27670
71678;27671
42492;27672
156;27673
26993;27674
79163;27675
116529;27676
18703;27677
87461;27678
142029;27679
87476;27680
49914;27681
83818;27682
97759;27683
97759;27684
30044;27685
141358;27686
134926;27687
87475;27688
11299;27689
4181;27690
109;27691
143244;27692
83468;27693
20570;27694
131219;27695
21061;27696
131316;27697
78511;27698
54223;27699
57925;27700
84868;27701
82644;27702
130591;27703
78651;27704
81444;27705
81441;27706
134711;27707
76652;27708
14315;27709
76188;27710
57910;27711
64813;27712
87820;27713
121827;27714
79408;27715
21695;27716
143746;27717
131506;27718
70517;27719
127839;27720
17876;27721
86480;27722
81542;27723
90518;27724
82880;27725
74141;27726
53337;27727
82783;27728
140233;27729
10805;27730
24359;27731
109456;27732
34071;27733
128592;27734
86000;27735
24921;27736
59391;27737
79063;27738
85663;27739
142810;27740
141672;27741
49404;27742
58075;27743
124099;27744
84516;27745
83395;27746
3827;27747
40083;27748
72313;27749
74408;27750
26450;27751
77231;27752
72992;27753
17599;27754
95277;27755
60855;27756
116247;27757
78848;27758
62910;27759
83122;27760
32093;27761
56791;27762
72017;27763
5721;27764
118251;27765
90496;27766
45826;27767
79632;27768
55081;27769
102903;27770
83460;27771
60528;27772
132752;27773
19238;27774
2642;27775
29668;27776
142931;27777
77450;27778
52966;27779
102800;27780
24359;27781
65101;27782
26908;27783
73846;27784
68135;27785
83205;27786
74408;27787
14124;27788
78512;27789
27529;27790
132752;27791
85428;27792
66132;27793
38443;27794
23903;27795
75912;27796
79538;27797
63543;27798
82896;27799
129775;27800
78781;27801
75813;27802
89527;27803
141999;27804
128592;27805
60828;27806
18343;27807
30171;27808
84936;27809
65263;27810
122698;27811
59986;27812
130314;27813
67084;27814
72892;27815
41713;27816
82774;27817
141620;27818
62494;27819
132478;27820
84601;27821
62071;27822
72414;27823
5216;27824
65380;27825
88827;27826
49382;27827
115234;27828
82533;27829
24331;27830
52674;27831
11889;27832
66572;27833
70952;27834
111248;27835
14929;27836
131327;27837
131569;27838
57656;27839
18179;27840
63160;27841
67725;27842
53642;27843
72377;27844
2885;27845
81897;27846
81897;27847
122952;27848
88221;27849
16039;27850
86350;27851
30119;27852
58985;27853
25450;27854
128956;27855
87410;27856
60856;27857
63220;27858
60200;27859
112626;27860
33709;27861
106506;27862
49474;27863
55075;27864
14143;27865
55001;27866
81253;27867
58283;27868
134603;27869
34747;27870
70942;27871
87958;27872
72993;27873
32497;27874
61358;27875
67783;27876
60202;27877
73963;27878
70952;27879
64095;27880
51127;27881
80675;27882
98050;27883
120758;27884
17573;27885
123062;27886
134863;27887
69087;27888
71014;27889
87958;27890
50157;27891
50157;27892
73558;27893
78724;27894
31026;27895
32755;27896
57431;27897
85711;27898
31026;27899
72076;27900
24871;27901
59428;27902
134109;27903
93590;27904
59619;27905
83604;27906
44837;27907
140224;27908
9199;27909
78031;27910
28685;27911
59047;27912
106927;27913
71;27914
104568;27915
83569;27916
57750;27917
24669;27918
57750;27919
25176;27920
48938;27921
58264;27922
17849;27923
24815;27924
68085;27925
85711;27926
70937;27927
90533;27928
32224;27929
26993;27930
59879;27931
95708;27932
529;27933
81096;27934
45192;27935
141425;27936
19042;27937
78867;27938
73492;27939
73492;27940
82407;27941
73492;27942
73492;27943
73492;27944
73492;27945
73492;27946
30119;27947
117769;27948
30119;27949
30118;27950
30119;27951
30119;27952
30119;27953
30119;27954
27628;27955
30326;27956
59530;27957
37200;27958
123530;27959
142029;27960
79061;27961
48478;27962
77450;27963
123734;27964
50148;27965
59876;27966
80383;27967
59876;27968
81096;27969
104525;27970
84818;27971
137885;27972
87509;27973
60494;27974
124431;27975
59101;27976
121552;27977
87530;27978
69312;27979
71451;27980
25508;27981
57752;27982
19234;27983
60862;27984
92225;27985
127072;27986
77546;27987
50187;27988
107596;27989
69894;27990
125125;27991
119553;27992
124438;27993
90511;27994
64904;27995
118781;27996
22363;27997
94207;27998
80766;27999
99309;28000
139132;28001
29491;28002
31273;28003
134867;28004
63550;28005
119887;28006
65423;28007
134329;28008
134329;28009
138687;28010
25377;28011
86742;28012
85993;28013
49917;28014
36707;28015
142631;28016
40909;28017
95672;28018
64183;28019
135748;28020
53915;28021
58452;28022
53079;28023
23371;28024
123359;28025
107964;28026
64777;28027
58960;28028
85436;28029
58960;28030
82115;28031
75469;28032
54882;28033
56053;28034
32292;28035
9859;28036
88925;28037
321;28038
30399;28039
53768;28040
73603;28041
110099;28042
84418;28043
42337;28044
13931;28045
48020;28046
53500;28047
65886;28048
74733;28049
140878;28050
141715;28051
113531;28052
41178;28053
74497;28054
3036;28055
41178;28056
119397;28057
57268;28058
68228;28059
81963;28060
120041;28061
91658;28062
63889;28063
14641;28064
65041;28065
108036;28066
58960;28067
19244;28068
22878;28069
20816;28070
78962;28071
17301;28072
72294;28073
88599;28074
66835;28075
22370;28076
2007;28077
24465;28078
49164;28079
130314;28080
76165;28081
76165;28082
77107;28083
85314;28084
139710;28085
128958;28086
24359;28087
82456;28088
113247;28089
81111;28090
123061;28091
131942;28092
22642;28093
49867;28094
82759;28095
85663;28096
81846;28097
113818;28098
85948;28099
57774;28100
49955;28101
48994;28102
62438;28103
2481;28104
96308;28105
126655;28106
80715;28107
83566;28108
66665;28109
25940;28110
66586;28111
27262;28112
81399;28113
94911;28114
26728;28115
34185;28116
95651;28117
95651;28118
23401;28119
58074;28120
29554;28121
97309;28122
88551;28123
89768;28124
134314;28125
9724;28126
59765;28127
59713;28128
93604;28129
26973;28130
85990;28131
106190;28132
56717;28133
34251;28134
81267;28135
57430;28136
57430;28137
140434;28138
82752;28139
48521;28140
26728;28141
26728;28142
88018;28143
115236;28144
108949;28145
73003;28146
74596;28147
107405;28148
62030;28149
60530;28150
13128;28151
18913;28152
113188;28153
125914;28154
82606;28155
72388;28156
9608;28157
1485;28158
124676;28159
49936;28160
32237;28161
74086;28162
63577;28163
77330;28164
48253;28165
8345;28166
89771;28167
63857;28168
63857;28169
130018;28170
127418;28171
85587;28172
72295;28173
78974;28174
68858;28175
120758;28176
81190;28177
50187;28178
117238;28179
81746;28180
80231;28181
30238;28182
78633;28183
99690;28184
65697;28185
120757;28186
142276;28187
44843;28188
68234;28189
76622;28190
41217;28191
80942;28192
88203;28193
62074;28194
72211;28195
2642;28196
97410;28197
61888;28198
73685;28199
46038;28200
119006;28201
114701;28202
66666;28203
88575;28204
34441;28205
70068;28206
70589;28207
140276;28208
16325;28209
119388;28210
83225;28211
72070;28212
74058;28213
48827;28214
58097;28215
20050;28216
88961;28217
59863;28218
5217;28219
23876;28220
18498;28221
76978;28222
45430;28223
69555;28224
30973;28225
87528;28226
87528;28227
92046;28228
62960;28229
62960;28230
78029;28231
59125;28232
74504;28233
92513;28234
66308;28235
2795;28236
63183;28237
69139;28238
50143;28239
77193;28240
36420;28241
70514;28242
33259;28243
27643;28244
65627;28245
128666;28246
72370;28247
120288;28248
116375;28249
59878;28250
59876;28251
88991;28252
69811;28253
65610;28254
71190;28255
2059;28256
63955;28257
17548;28258
32992;28259
55185;28260
25071;28261
95521;28262
13191;28263
94446;28264
114701;28265
64667;28266
64667;28267
41920;28268
71014;28269
14643;28270
34246;28271
63193;28272
86999;28273
75474;28274
27796;28275
53024;28276
44361;28277
60635;28278
85663;28279
42197;28280
88575;28281
80231;28282
66786;28283
8220;28284
74144;28285
67746;28286
99691;28287
75472;28288
66795;28289
66795;28290
28605;28291
75904;28292
36377;28293
32758;28294
126093;28295
75815;28296
114682;28297
140192;28298
88183;28299
76254;28300
19705;28301
117968;28302
79299;28303
64095;28304
66667;28305
76409;28306
123180;28307
2885;28308
34334;28309
16979;28310
81460;28311
64534;28312
66290;28313
55821;28314
34961;28315
8470;28316
55506;28317
60042;28318
71014;28319
80105;28320
77311;28321
32198;28322
98438;28323
121238;28324
89351;28325
61024;28326
81096;28327
123659;28328
94130;28329
24465;28330
58960;28331
48288;28332
48774;28333
143682;28334
81503;28335
132750;28336
17273;28337
119719;28338
409;28339
83512;28340
83569;28341
87821;28342
77738;28343
98057;28344
14930;28345
50143;28346
50143;28347
59244;28348
53209;28349
91382;28350
26410;28351
74496;28352
80799;28353
38648;28354
81746;28355
94855;28356
31776;28357
14125;28358
48289;28359
13490;28360
91313;28361
140002;28362
84498;28363
91288;28364
76531;28365
86533;28366
116980;28367
81401;28368
81400;28369
77923;28370
71544;28371
85937;28372
131546;28373
75346;28374
28803;28375
62991;28376
103180;28377
16519;28378
81402;28379
20778;28380
73856;28381
70398;28382
14929;28383
64139;28384
16175;28385
77821;28386
20847;28387
39282;28388
34081;28389
128693;28390
56459;28391
64482;28392
78728;28393
38954;28394
119718;28395
97021;28396
77216;28397
100346;28398
40750;28399
125504;28400
130304;28401
30706;28402
91435;28403
13137;28404
81818;28405
104540;28406
83656;28407
91134;28408
81096;28409
80992;28410
35311;28411
49189;28412
52133;28413
119002;28414
34246;28415
65188;28416
19795;28417
76966;28418
18076;28419
113817;28420
51860;28421
140483;28422
119332;28423
66818;28424
110413;28425
71221;28426
79409;28427
119034;28428
126251;28429
50896;28430
45243;28431
116246;28432
64652;28433
17290;28434
17057;28435
128592;28436
142769;28437
73356;28438
71988;28439
79725;28440
24562;28441
59378;28442
24031;28443
59179;28444
25058;28445
94968;28446
57921;28447
80511;28448
62547;28449
90465;28450
124347;28451
116246;28452
18542;28453
111365;28454
70955;28455
29832;28456
16297;28457
61358;28458
63185;28459
29092;28460
77888;28461
108324;28462
102839;28463
86730;28464
50389;28465
36401;28466
87479;28467
66831;28468
49623;28469
60600;28470
68510;28471
122474;28472
91994;28473
67511;28474
17392;28475
120942;28476
85208;28477
87458;28478
20236;28479
24669;28480
27873;28481
41919;28482
76616;28483
61196;28484
73029;28485
58126;28486
132493;28487
72994;28488
63172;28489
157;28490
127679;28491
32996;28492
53884;28493
29674;28494
81097;28495
62073;28496
15411;28497
30958;28498
123064;28499
61842;28500
24161;28501
61824;28502
93835;28503
125130;28504
81099;28505
64395;28506
77216;28507
84579;28508
79671;28509
126095;28510
127190;28511
116239;28512
102341;28513
44566;28514
82757;28515
76402;28516
67387;28517
63865;28518
11642;28519
53339;28520
63957;28521
109486;28522
88586;28523
124659;28524
60371;28525
65436;28526
87845;28527
64562;28528
37774;28529
61684;28530
26603;28531
126647;28532
84896;28533
81503;28534
140011;28535
33252;28536
33231;28537
61023;28538
61888;28539
91994;28540
63572;28541
91994;28542
91111;28543
91994;28544
91994;28545
134324;28546
27233;28547
69443;28548
48753;28549
75207;28550
113158;28551
92675;28552
77799;28553
77679;28554
66567;28555
61358;28556
91508;28557
107075;28558
77937;28559
110383;28560
143408;28561
84957;28562
82515;28563
45438;28564
143672;28565
67062;28566
138972;28567
61023;28568
130555;28569
62155;28570
120467;28571
100892;28572
100892;28573
102070;28574
120769;28575
122022;28576
58728;28577
136142;28578
90511;28579
73850;28580
136142;28581
35275;28582
61691;28583
78739;28584
102067;28585
82505;28586
62767;28587
69061;28588
72999;28589
76752;28590
94535;28591
114701;28592
116246;28593
76533;28594
70760;28595
34310;28596
663;28597
81096;28598
85668;28599
84527;28600
18889;28601
85237;28602
89378;28603
118965;28604
21482;28605
80571;28606
12691;28607
80571;28608
122172;28609
81098;28610
119387;28611
77574;28612
54561;28613
88404;28614
42089;28615
95311;28616
65542;28617
18646;28618
82196;28619
54557;28620
57429;28621
44361;28622
73408;28623
82671;28624
121212;28625
34511;28626
45050;28627
81399;28628
78050;28629
77696;28630
120757;28631
42043;28632
95885;28633
59097;28634
114382;28635
81405;28636
76869;28637
81056;28638
61966;28639
78994;28640
80225;28641
75822;28642
67000;28643
56548;28644
118320;28645
78996;28646
142825;28647
71671;28648
108325;28649
30524;28650
13373;28651
69536;28652
74058;28653
44846;28654
4418;28655
76510;28656
77107;28657
92145;28658
8952;28659
56870;28660
81391;28661
82881;28662
55832;28663
59022;28664
84852;28665
67701;28666
42324;28667
128412;28668
84852;28669
98389;28670
103178;28671
72654;28672
84852;28673
82182;28674
41916;28675
112336;28676
49177;28677
52916;28678
87437;28679
143487;28680
75561;28681
77572;28682
127791;28683
32559;28684
76512;28685
64002;28686
22867;28687
74226;28688
82101;28689
64910;28690
105635;28691
92242;28692
113819;28693
66824;28694
15935;28695
67157;28696
50263;28697
28039;28698
73408;28699
24817;28700
61502;28701
57259;28702
78163;28703
131944;28704
59782;28705
90517;28706
34780;28707
80861;28708
77953;28709
88154;28710
29483;28711
53502;28712
29483;28713
79759;28714
51625;28715
14929;28716
116181;28717
22895;28718
103178;28719
128916;28720
86207;28721
41601;28722
35828;28723
40258;28724
73786;28725
77677;28726
57425;28727
96375;28728
94535;28729
24669;28730
87455;28731
60744;28732
59860;28733
83901;28734
88183;28735
67645;28736
32755;28737
125523;28738
53884;28739
91360;28740
9483;28741
24159;28742
84564;28743
18935;28744
87372;28745
34086;28746
24209;28747
14136;28748
24417;28749
84936;28750
133379;28751
81080;28752
64206;28753
131997;28754
94535;28755
97022;28756
81050;28757
128509;28758
92667;28759
63369;28760
119030;28761
68791;28762
63973;28763
114701;28764
90986;28765
70521;28766
77106;28767
137706;28768
71203;28769
68804;28770
89350;28771
52140;28772
77459;28773
57430;28774
57430;28775
102346;28776
59530;28777
123994;28778
120768;28779
27469;28780
78728;28781
88586;28782
53553;28783
47131;28784
79883;28785
137289;28786
18343;28787
143375;28788
26669;28789
71671;28790
76192;28791
124353;28792
408;28793
58869;28794
93360;28795
119031;28796
76751;28797
121496;28798
106804;28799
114121;28800
106807;28801
109991;28802
95530;28803
121348;28804
76878;28805
110865;28806
125484;28807
82148;28808
110676;28809
121348;28810
81155;28811
63860;28812
110101;28813
75822;28814
81254;28815
56428;28816
122077;28817
121003;28818
81426;28819
98054;28820
109533;28821
83466;28822
25696;28823
115400;28824
23360;28825
138973;28826
84909;28827
84909;28828
123287;28829
15423;28830
20097;28831
74412;28832
107693;28833
52237;28834
50912;28835
39296;28836
94207;28837
87114;28838
120870;28839
119425;28840
131747;28841
120171;28842
65772;28843
78721;28844
81385;28845
130752;28846
12133;28847
123992;28848
60494;28849
49658;28850
73783;28851
63083;28852
89730;28853
125441;28854
127970;28855
86029;28856
39213;28857
107334;28858
60092;28859
15190;28860
47821;28861
11885;28862
94535;28863
66461;28864
61100;28865
9773;28866
29375;28867
80093;28868
14230;28869
80013;28870
121824;28871
131773;28872
77107;28873
31568;28874
82774;28875
61196;28876
80606;28877
125126;28878
61358;28879
67352;28880
63187;28881
78031;28882
78278;28883
57281;28884
119030;28885
71940;28886
119328;28887
129176;28888
95652;28889
76172;28890
125926;28891
34448;28892
14315;28893
75830;28894
52964;28895
83912;28896
84854;28897
120705;28898
82432;28899
103715;28900
53338;28901
22889;28902
89528;28903
59641;28904
124353;28905
65694;28906
82436;28907
123826;28908
109194;28909
73006;28910
129176;28911
67673;28912
77220;28913
34706;28914
125917;28915
53554;28916
102626;28917
121281;28918
53633;28919
31486;28920
58871;28921
106482;28922
86304;28923
89528;28924
65140;28925
95944;28926
71235;28927
80066;28928
41755;28929
85214;28930
67516;28931
79320;28932
73712;28933
80425;28934
88963;28935
114989;28936
62073;28937
85990;28938
64731;28939
111794;28940
50222;28941
79641;28942
95252;28943
94112;28944
113702;28945
84548;28946
118251;28947
83113;28948
88201;28949
132180;28950
132180;28951
14576;28952
63769;28953
31305;28954
56783;28955
55183;28956
83901;28957
95282;28958
41755;28959
63800;28960
127974;28961
22287;28962
73808;28963
53943;28964
38838;28965
72275;28966
70514;28967
128256;28968
58074;28969
87441;28970
65886;28971
74851;28972
78637;28973
64307;28974
119683;28975
11149;28976
82413;28977
77940;28978
81739;28979
90630;28980
116843;28981
141902;28982
126098;28983
124431;28984
43701;28985
108234;28986
88989;28987
83117;28988
67429;28989
132693;28990
75186;28991
72295;28992
40978;28993
34083;28994
36078;28995
69509;28996
67508;28997
74107;28998
89967;28999
22119;29000
77107;29001
113819;29002
118349;29003
87485;29004
78995;29005
94532;29006
99456;29007
24865;29008
83470;29009
54558;29010
70666;29011
28289;29012
70083;29013
41181;29014
125914;29015
60835;29016
34188;29017
77738;29018
63387;29019
119707;29020
74435;29021
59619;29022
76514;29023
122999;29024
2060;29025
3513;29026
133383;29027
142536;29028
115593;29029
115874;29030
123320;29031
94495;29032
126040;29033
25688;29034
95183;29035
136265;29036
136266;29037
129367;29038
80843;29039
112215;29040
26214;29041
3032;29042
91287;29043
73360;29044
94210;29045
29803;29046
90885;29047
83439;29048
86698;29049
86370;29050
82757;29051
143672;29052
15742;29053
143545;29054
86749;29055
79546;29056
10181;29057
116247;29058
109530;29059
132852;29060
64487;29061
86208;29062
60696;29063
131526;29064
116185;29065
131124;29066
10994;29067
128922;29068
62190;29069
99724;29070
82093;29071
53639;29072
69092;29073
18676;29074
128592;29075
67191;29076
24465;29077
132246;29078
117054;29079
89374;29080
52788;29081
123363;29082
139164;29083
136648;29084
18664;29085
31569;29086
105584;29087
7131;29088
54250;29089
43564;29090
139882;29091
76402;29092
105877;29093
112020;29094
17876;29095
51641;29096
53808;29097
13120;29098
74572;29099
106190;29100
122004;29101
46902;29102
59057;29103
94532;29104
121212;29105
77918;29106
90497;29107
93824;29108
135230;29109
18386;29110
23130;29111
23130;29112
20003;29113
3538;29114
55818;29115
117065;29116
30524;29117
47502;29118
59796;29119
87804;29120
21626;29121
69092;29122
43304;29123
78093;29124
88591;29125
101493;29126
133834;29127
50102;29128
96006;29129
92535;29130
32484;29131
73030;29132
26891;29133
47362;29134
65423;29135
83224;29136
24559;29137
2218;29138
35107;29139
117969;29140
109813;29141
25323;29142
60044;29143
117399;29144
77322;29145
107731;29146
94536;29147
82317;29148
62023;29149
89348;29150
44566;29151
83461;29152
77677;29153
61643;29154
57106;29155
64221;29156
43047;29157
121212;29158
113777;29159
66991;29160
69310;29161
112026;29162
120074;29163
102635;29164
117747;29165
90514;29166
84488;29167
122196;29168
41428;29169
57153;29170
141742;29171
93071;29172
74650;29173
58397;29174
72295;29175
84955;29176
85216;29177
73060;29178
73716;29179
64455;29180
38931;29181
23116;29182
78374;29183
22172;29184
55821;29185
101767;29186
126740;29187
38846;29188
142571;29189
69682;29190
34266;29191
39927;29192
62190;29193
34447;29194
61152;29195
65628;29196
65837;29197
102340;29198
85945;29199
59954;29200
35508;29201
24407;29202
72032;29203
89163;29204
52092;29205
52286;29206
69554;29207
31991;29208
140873;29209
18632;29210
119492;29211
34596;29212
106190;29213
62683;29214
86208;29215
2856;29216
108036;29217
13155;29218
79649;29219
131526;29220
29586;29221
129213;29222
81753;29223
62531;29224
106809;29225
113819;29226
59708;29227
58960;29228
131526;29229
12903;29230
38709;29231
127966;29232
81046;29233
29441;29234
43059;29235
53338;29236
86574;29237
62231;29238
81818;29239
62067;29240
55503;29241
61500;29242
62023;29243
48820;29244
142765;29245
134588;29246
84885;29247
88190;29248
84716;29249
103993;29250
13641;29251
71109;29252
139013;29253
86718;29254
15978;29255
72645;29256
57431;29257
122534;29258
81406;29259
89739;29260
76514;29261
72441;29262
115839;29263
127730;29264
40537;29265
64526;29266
72736;29267
72425;29268
66964;29269
101519;29270
142810;29271
134894;29272
110688;29273
100696;29274
105581;29275
130252;29276
82426;29277
53321;29278
90993;29279
127862;29280
91290;29281
85945;29282
39841;29283
94536;29284
32512;29285
77450;29286
49661;29287
131055;29288
97070;29289
63113;29290
113474;29291
47364;29292
16166;29293
27905;29294
114121;29295
116597;29296
59954;29297
24734;29298
128956;29299
85665;29300
114701;29301
74148;29302
66610;29303
75014;29304
112627;29305
120504;29306
141331;29307
140543;29308
61439;29309
60084;29310
126750;29311
2639;29312
24046;29313
25870;29314
54249;29315
94536;29316
69329;29317
140592;29318
89874;29319
39312;29320
102883;29321
124143;29322
99409;29323
143868;29324
49123;29325
103101;29326
111471;29327
21083;29328
53582;29329
25743;29330
95648;29331
95648;29332
36430;29333
125949;29334
142217;29335
120774;29336
106807;29337
62444;29338
79760;29339
87464;29340
64390;29341
89349;29342
88806;29343
20817;29344
135750;29345
75811;29346
83470;29347
130825;29348
89734;29349
48563;29350
90304;29351
62118;29352
81215;29353
80956;29354
53208;29355
77097;29356
125055;29357
65178;29358
66009;29359
129705;29360
89462;29361
97250;29362
52913;29363
44361;29364
104261;29365
88592;29366
76916;29367
133916;29368
103257;29369
16868;29370
71263;29371
63414;29372
88590;29373
89368;29374
58326;29375
72521;29376
89717;29377
42039;29378
81055;29379
71470;29380
70978;29381
57754;29382
79204;29383
35014;29384
50587;29385
13155;29386
103011;29387
113497;29388
62711;29389
119388;29390
70620;29391
62509;29392
29539;29393
112600;29394
102064;29395
73848;29396
55823;29397
96129;29398
36568;29399
36568;29400
84259;29401
105639;29402
108649;29403
56461;29404
76497;29405
49950;29406
73609;29407
52101;29408
25171;29409
85535;29410
30707;29411
10429;29412
128015;29413
74900;29414
74058;29415
82082;29416
6903;29417
61685;29418
30017;29419
73098;29420
113497;29421
143602;29422
98311;29423
120076;29424
18379;29425
128008;29426
15988;29427
73056;29428
102334;29429
97673;29430
70522;29431
127757;29432
130474;29433
53757;29434
142328;29435
1366;29436
7242;29437
108952;29438
9714;29439
57793;29440
18658;29441
81399;29442
10664;29443
79063;29444
67352;29445
32503;29446
98099;29447
30836;29448
133916;29449
61358;29450
88976;29451
60446;29452
125207;29453
73003;29454
120635;29455
49709;29456
77010;29457
62363;29458
59719;29459
109244;29460
45630;29461
80676;29462
57106;29463
106190;29464
36804;29465
47132;29466
81835;29467
101196;29468
31097;29469
55190;29470
20961;29471
63413;29472
73098;29473
109815;29474
110099;29475
58727;29476
81445;29477
68496;29478
31991;29479
32999;29480
23826;29481
85926;29482
55159;29483
82093;29484
70040;29485
123728;29486
103453;29487
84157;29488
17571;29489
7349;29490
27745;29491
94692;29492
48756;29493
129595;29494
76497;29495
89752;29496
82413;29497
131226;29498
68506;29499
74148;29500
61695;29501
104260;29502
73928;29503
68496;29504
99092;29505
81384;29506
3823;29507
61027;29508
115299;29509
119136;29510
37002;29511
75811;29512
53035;29513
100505;29514
118300;29515
82885;29516
49707;29517
114758;29518
50187;29519
51500;29520
8224;29521
49708;29522
118320;29523
64415;29524
60043;29525
115303;29526
50640;29527
72631;29528
64551;29529
69326;29530
108037;29531
73439;29532
27627;29533
78481;29534
80159;29535
17873;29536
54439;29537
73432;29538
31736;29539
97759;29540
97759;29541
130031;29542
77450;29543
95277;29544
116873;29545
78995;29546
85954;29547
118939;29548
61349;29549
25587;29550
89184;29551
4071;29552
104261;29553
95277;29554
139796;29555
117227;29556
137112;29557
85578;29558
68516;29559
86744;29560
71308;29561
105874;29562
53342;29563
91900;29564
102164;29565
17301;29566
83912;29567
122412;29568
89527;29569
49862;29570
91823;29571
101557;29572
124959;29573
18346;29574
15664;29575
87477;29576
29668;29577
64048;29578
8640;29579
102880;29580
117054;29581
12844;29582
72371;29583
71595;29584
98291;29585
47589;29586
13442;29587
66218;29588
42517;29589
78874;29590
81400;29591
77547;29592
110388;29593
13689;29594
106802;29595
44376;29596
18151;29597
58960;29598
60515;29599
60955;29600
135977;29601
63729;29602
59204;29603
125927;29604
81097;29605
92535;29606
106026;29607
77060;29608
77060;29609
118679;29610
105656;29611
141662;29612
119616;29613
70402;29614
13689;29615
88186;29616
13689;29617
2802;29618
82511;29619
68363;29620
88591;29621
97430;29622
79423;29623
140371;29624
102634;29625
110099;29626
32849;29627
64487;29628
9953;29629
14330;29630
17324;29631
93908;29632
113414;29633
121431;29634
50607;29635
9610;29636
113702;29637
110389;29638
409;29639
84259;29640
73709;29641
116832;29642
57253;29643
114416;29644
113192;29645
83119;29646
45771;29647
21912;29648
409;29649
53944;29650
64091;29651
68004;29652
18632;29653
65878;29654
115874;29655
98775;29656
108949;29657
126107;29658
64704;29659
142487;29660
60357;29661
92649;29662
50379;29663
138761;29664
75709;29665
61347;29666
47362;29667
134969;29668
102634;29669
128955;29670
131989;29671
66177;29672
73712;29673
