rowid;latitude;longitude;target;dbuiltup;dforest;drecreation;dbrr;dwrl;dwrn;dwrr;dcamping;dcaravan;dcross;dgolf;dheem;dhaven;dsafari;dwater;attr;dbath;lu;lc;maxmeanhaz;maxstdhaz;exp
22493.0;145500.0;492500.0;0;0.0;433.0;1098.0;1569.0;40.0;10264.0;2991.0;874.0;1411.0;22735.0;9989.0;7734.0;16101.0;1295.0;15527.0;897.0;4.0;3656.0;51.0;1.0;0.0;6.0
22494.0;146500.0;492500.0;0;0.0;1125.0;163.0;1682.0;130.0;9293.0;2901.0;130.0;1766.0;21735.0;9120.0;8199.0;15131.0;2261.0;15688.0;145.0;4.0;3423.0;51.0;1.0;0.0;6.0
22504.0;156500.0;492500.0;1;0.0;1011.0;263.0;1624.0;564.0;8329.0;3127.0;9.0;2494.0;20735.0;8281.0;8753.0;14166.0;2933.0;15910.0;313.0;4.0;3383.0;11.0;1.0;0.0;6.0
22524.0;176500.0;492500.0;1;0.0;887.0;347.0;1074.0;331.0;7375.0;3215.0;331.0;3365.0;19735.0;7482.0;7965.0;13206.0;2729.0;16192.0;493.0;4.0;3602.0;51.0;1.0;0.0;1.0
22525.0;177487.09133053;492516.029435948;1;0.0;812.0;248.0;861.0;616.0;6435.0;2789.0;651.0;4292.0;18735.0;6737.0;6985.0;12251.0;2819.0;16529.0;206.0;5.0;3450.0;51.0;1.0;0.0;1.0
22526.0;178518.644067797;492555.461393597;3;0.0;965.0;464.0;1028.0;61.0;5515.0;2551.0;61.0;5063.0;17735.0;6065.0;6012.0;11302.0;3102.0;16918.0;487.0;3.0;2798.0;51.0;1.0;0.0;1.0
22527.0;179485.069197311;492516.087668757;4;0.0;252.0;767.0;1041.0;331.0;4630.0;2350.0;154.0;4424.0;16735.0;5494.0;5049.0;10364.0;3644.0;17357.0;406.0;0.0;2389.0;51.0;1.0;0.0;2.0
22528.0;180325.329102022;492740.553428706;24;1.0;16.0;365.0;48.0;113.0;3801.0;2430.0;421.0;3817.0;15735.0;5058.0;4104.0;9438.0;4351.0;17841.0;21.0;0.0;2364.0;51.0;1.0;0.0;6.0
22532.0;184500.0;492500.0;2;1.0;27.0;586.0;583.0;432.0;3076.0;2396.0;457.0;2895.0;14735.0;4791.0;3181.0;8528.0;5155.0;18366.0;358.0;0.0;2254.0;51.0;1.0;0.0;6.0
22533.0;185500.0;492500.0;3;0.0;191.0;174.0;742.0;70.0;2545.0;2063.0;70.0;2049.0;13735.0;4709.0;2292.0;7642.0;4450.0;18930.0;160.0;3.0;1313.0;51.0;1.0;0.0;6.0
22534.0;186500.0;492500.0;1;0.0;811.0;1051.0;466.0;230.0;2343.0;1079.0;634.0;1415.0;12736.0;4837.0;1543.0;6787.0;3727.0;18549.0;368.0;4.0;607.0;51.0;1.0;0.0;6.0
22535.0;187500.0;492500.0;2;2.0;716.0;290.0;529.0;670.0;2502.0;101.0;101.0;1072.0;11736.0;5158.0;1091.0;5977.0;2790.0;17586.0;0.0;4.0;35.0;61.0;16.0;0.0;6.0
22536.0;188500.0;492500.0;0;0.0;125.0;0.0;35.0;189.0;2712.0;672.0;667.0;1476.0;10736.0;5614.0;1219.0;5233.0;1917.0;16628.0;382.0;0.0;680.0;60.0;18.0;0.0;6.0
22537.0;189500.0;492500.0;2;1.0;895.0;860.0;439.0;447.0;2456.0;176.0;1532.0;2282.0;9736.0;4614.0;1921.0;4588.0;979.0;15676.0;89.0;3.0;1598.0;51.0;45.0;33.709999084472656;1.0
22538.0;190500.0;492500.0;1;0.0;0.0;1096.0;216.0;67.0;1954.0;67.0;1699.0;3192.0;8736.0;3614.0;2669.0;4088.0;206.0;14729.0;12.0;0.0;2569.0;20.0;16.0;0.0;1.0
22540.0;192500.0;492500.0;0;0.0;0.0;1787.0;131.0;286.0;1794.0;482.0;803.0;4143.0;7737.0;2614.0;3480.0;3780.0;812.0;13790.0;393.0;-1.0;2953.0;11.0;18.0;0.0;1.0
22542.0;194500.0;492500.0;0;0.0;38.0;1595.0;0.0;220.0;2085.0;631.0;220.0;5113.0;6737.0;1614.0;3324.0;3692.0;1783.0;12861.0;172.0;-1.0;2285.0;40.0;18.0;0.0;6.0
22546.0;198500.0;492500.0;0;0.0;573.0;1687.0;86.0;365.0;2503.0;770.0;365.0;5281.0;5738.0;615.0;2549.0;3865.0;2774.0;11942.0;289.0;-1.0;1927.0;24.0;18.0;0.0;1.0
22547.0;199500.0;492500.0;1;0.0;144.0;1254.0;108.0;56.0;3191.0;828.0;828.0;4302.0;4739.0;189.0;1654.0;4267.0;3769.0;11038.0;51.0;0.0;1978.0;51.0;25.0;0.0;1.0
22548.0;200500.0;492500.0;7;0.0;0.0;631.0;185.0;503.0;3996.0;1063.0;595.0;3335.0;3741.0;1172.0;933.0;4842.0;4082.0;10152.0;222.0;-1.0;2419.0;20.0;18.0;0.0;2.0
22549.0;201500.0;492500.0;1;3.0;70.0;69.0;397.0;74.0;4869.0;704.0;762.0;2396.0;2743.0;2170.0;769.0;5538.0;4572.0;9289.0;282.0;0.0;2674.0;61.0;18.0;0.0;6.0
22559.0;211500.0;492500.0;3;5.0;318.0;0.0;314.0;782.0;5784.0;236.0;524.0;1536.0;1749.0;2638.0;1496.0;6315.0;5210.0;8456.0;189.0;5.0;1677.0;60.0;11.0;36.099998474121094;6.0
22561.0;213500.0;492500.0;2;1.0;204.0;24.0;550.0;1033.0;6704.0;208.0;164.0;988.0;770.0;1642.0;2421.0;7147.0;5948.0;7664.0;204.0;5.0;688.0;51.0;2.0;0.0;6.0
22562.0;214500.0;492500.0;1;0.0;0.0;32.0;108.0;789.0;7566.0;607.0;597.0;326.0;202.0;659.0;3387.0;8017.0;6754.0;6925.0;34.0;1.0;84.0;23.0;28.0;36.36000061035156;1.0
22566.0;218500.0;492500.0;1;0.0;914.0;574.0;220.0;150.0;7542.0;1032.0;42.0;226.0;513.0;237.0;4368.0;8914.0;7607.0;6260.0;55.0;5.0;712.0;51.0;2.0;0.0;6.0
22572.0;224500.0;492500.0;1;1.0;261.0;1020.0;993.0;637.0;7586.0;1496.0;17.0;1102.0;1258.0;1214.0;5357.0;9831.0;8491.0;5692.0;451.0;3.0;1590.0;51.0;1.0;0.0;6.0
22573.0;225500.0;492500.0;3;0.0;48.0;1059.0;420.0;414.0;6768.0;2241.0;271.0;2073.0;2179.0;2212.0;5933.0;10763.0;9398.0;5256.0;62.0;2.0;2554.0;51.0;2.0;0.0;1.0
22574.0;226500.0;492500.0;4;0.0;855.0;540.0;568.0;371.0;5982.0;3132.0;217.0;3062.0;3149.0;3211.0;4957.0;11705.0;9689.0;4985.0;248.0;5.0;3185.0;51.0;1.0;0.0;6.0
22575.0;227500.0;492500.0;2;0.0;1450.0;478.0;1247.0;226.0;5270.0;4073.0;420.0;4057.0;4133.0;3740.0;3991.0;12657.0;9772.0;4906.0;121.0;2.0;3093.0;51.0;1.0;0.0;6.0
22581.0;233500.0;492500.0;1;0.0;1455.0;844.0;399.0;446.0;4664.0;4691.0;83.0;4417.0;5123.0;3824.0;3049.0;13616.0;9942.0;5028.0;148.0;4.0;3252.0;51.0;1.0;0.0;6.0
22582.0;234500.0;492500.0;1;0.0;1522.0;1104.0;789.0;209.0;4212.0;4447.0;209.0;4163.0;4621.0;4154.0;2158.0;14580.0;10205.0;5326.0;268.0;5.0;3652.0;51.0;1.0;0.0;6.0
22583.0;235500.0;492500.0;0;0.0;1093.0;223.0;1250.0;389.0;3965.0;3760.0;164.0;3332.0;4203.0;3615.0;1386.0;15548.0;10526.0;5784.0;456.0;4.0;4240.0;51.0;2.0;0.0;6.0
22586.0;238500.0;492500.0;0;0.0;118.0;523.0;570.0;53.0;3963.0;3240.0;53.0;2512.0;3993.0;3104.0;845.0;16521.0;10590.0;6368.0;37.0;0.0;4147.0;51.0;1.0;0.0;6.0
22587.0;239500.0;492500.0;2;0.0;32.0;587.0;343.0;567.0;4134.0;2645.0;545.0;1876.0;4025.0;2862.0;880.0;17496.0;10747.0;7045.0;466.0;0.0;3315.0;51.0;18.0;0.0;6.0
22590.0;242500.0;492500.0;0;1.0;947.0;0.0;868.0;90.0;4288.0;1935.0;65.0;1652.0;4051.0;2936.0;1550.0;18474.0;10895.0;7792.0;357.0;5.0;2599.0;60.0;12.0;37.59000015258789;6.0
22596.0;248500.0;492500.0;1;0.0;1781.0;54.0;1762.0;421.0;4262.0;1499.0;297.0;1922.0;3413.0;3261.0;2455.0;19455.0;10454.0;8088.0;111.0;5.0;2111.0;51.0;2.0;0.0;6.0
22597.0;249500.0;492500.0;0;0.0;1498.0;331.0;2079.0;1307.0;4452.0;1627.0;388.0;2002.0;2980.0;3809.0;3242.0;20437.0;10094.0;7466.0;139.0;5.0;2036.0;51.0;45.0;37.529998779296875;6.0
22598.0;250500.0;492500.0;2;0.0;632.0;0.0;1362.0;1279.0;4799.0;2008.0;353.0;1363.0;2848.0;3947.0;3582.0;21421.0;9582.0;6933.0;707.0;5.0;2401.0;60.0;12.0;37.4900016784668;6.0
22599.0;251500.0;492500.0;3;0.0;319.0;17.0;914.0;323.0;5297.0;2684.0;93.0;920.0;3056.0;3110.0;4127.0;22406.0;8797.0;6511.0;539.0;5.0;1950.0;51.0;12.0;37.650001525878906;6.0
22605.0;257500.0;492500.0;1;1.0;1150.0;209.0;1019.0;399.0;5844.0;3194.0;2.0;1244.0;3546.0;2383.0;4804.0;23393.0;8059.0;6222.0;631.0;5.0;1575.0;51.0;1.0;0.0;6.0
22606.0;258500.0;492500.0;1;0.0;724.0;467.0;1084.0;291.0;6456.0;3655.0;82.0;573.0;4218.0;1900.0;5569.0;24381.0;7384.0;6085.0;117.0;3.0;1750.0;51.0;1.0;0.0;6.0
22610.0;262500.0;492500.0;1;0.0;620.0;628.0;986.0;373.0;6472.0;3937.0;1.0;296.0;4978.0;1880.0;6400.0;25369.0;6789.0;6101.0;234.0;4.0;2376.0;11.0;1.0;0.0;6.0
22613.0;265500.0;492500.0;1;0.0;1431.0;752.0;1376.0;1000.0;5630.0;3565.0;19.0;1202.0;5810.0;2331.0;7273.0;26359.0;6298.0;6273.0;26.0;5.0;3189.0;51.0;1.0;0.0;6.0
22614.0;266430.158730159;492455.555555556;1;0.0;679.0;583.0;1152.0;1470.0;4848.0;2613.0;116.0;2104.0;6689.0;2362.0;8176.0;27349.0;5935.0;6593.0;362.0;3.0;2380.0;51.0;1.0;0.0;6.0
22616.0;98745.4509606759;493449.596309112;2;4.0;168.0;207.0;237.0;837.0;4138.0;1716.0;197.0;2194.0;7597.0;1478.0;9099.0;28340.0;5727.0;7042.0;301.0;0.0;1602.0;51.0;1.0;0.0;6.0
22617.0;99500.0;493500.0;1;2.0;716.0;0.0;652.0;56.0;3518.0;1000.0;287.0;2469.0;8526.0;714.0;10036.0;29331.0;5689.0;7597.0;475.0;5.0;1025.0;60.0;12.0;37.7400016784668;6.0
22618.0;100500.0;493500.0;4;2.0;1543.0;6.0;563.0;3.0;3093.0;681.0;8.0;2638.0;9470.0;699.0;10403.0;30323.0;5825.0;8236.0;258.0;5.0;1192.0;11.0;11.0;37.630001068115234;6.0
22619.0;101500.0;493500.0;7;0.0;1535.0;164.0;1187.0;294.0;2944.0;242.0;242.0;1699.0;10424.0;1519.0;10207.0;31316.0;5948.0;8942.0;60.0;5.0;1785.0;51.0;45.0;37.63999938964844;6.0
22620.0;102500.0;493500.0;18;2.0;1674.0;0.0;906.0;512.0;3124.0;451.0;180.0;905.0;11386.0;2471.0;9538.0;32309.0;5391.0;9700.0;251.0;5.0;2610.0;60.0;45.0;37.310001373291016;3.0
22621.0;103500.0;493500.0;27;0.0;1868.0;175.0;848.0;510.0;3585.0;1289.0;510.0;766.0;12354.0;3450.0;8932.0;33302.0;4970.0;10498.0;353.0;5.0;3527.0;51.0;1.0;0.0;6.0
22622.0;104500.0;493500.0;2;1.0;1656.0;39.0;1270.0;253.0;4236.0;581.0;121.0;133.0;13327.0;4439.0;8400.0;34296.0;4725.0;11328.0;175.0;5.0;4148.0;51.0;2.0;0.0;6.0
22623.0;105500.0;493500.0;0;0.0;1487.0;120.0;272.0;320.0;3725.0;234.0;234.0;1093.0;14303.0;3841.0;7960.0;35290.0;4646.0;12184.0;200.0;5.0;3676.0;51.0;2.0;0.0;6.0
22624.0;106500.0;493500.0;1;0.0;947.0;190.0;579.0;471.0;2911.0;471.0;153.0;697.0;15283.0;2857.0;7626.0;36285.0;4561.0;13061.0;171.0;4.0;3422.0;51.0;1.0;0.0;6.0
22625.0;107500.0;493500.0;2;0.0;657.0;658.0;928.0;889.0;2251.0;1231.0;142.0;1007.0;16265.0;1889.0;7405.0;37280.0;4517.0;13953.0;287.0;5.0;3377.0;51.0;61.0;0.0;1.0
22626.0;108500.0;493500.0;1;0.0;941.0;298.0;971.0;256.0;1911.0;256.0;15.0;1871.0;17249.0;987.0;7288.0;38275.0;3825.0;14860.0;202.0;5.0;3538.0;51.0;1.0;0.0;1.0
22628.0;110500.0;493500.0;1;0.0;285.0;29.0;96.0;206.0;2054.0;510.0;48.0;2824.0;18235.0;489.0;7306.0;39270.0;3099.0;14862.0;282.0;4.0;3150.0;51.0;11.0;37.81999969482422;1.0
22630.0;112500.0;493500.0;0;0.0;578.0;269.0;372.0;82.0;2459.0;785.0;82.0;2690.0;19222.0;975.0;7459.0;40266.0;2512.0;14661.0;288.0;5.0;2458.0;51.0;1.0;0.0;1.0
22631.0;113500.0;493500.0;1;0.0;260.0;540.0;64.0;339.0;3065.0;534.0;361.0;2229.0;20210.0;1913.0;7739.0;41261.0;2205.0;14527.0;55.0;4.0;2019.0;51.0;1.0;0.0;1.0
22632.0;114500.0;493500.0;3;1.0;717.0;545.0;650.0;18.0;3279.0;123.0;123.0;1349.0;20915.0;2893.0;8121.0;42257.0;2326.0;14460.0;60.0;5.0;1872.0;51.0;1.0;0.0;2.0
22633.0;115500.0;493500.0;2;0.0;807.0;584.0;398.0;399.0;3448.0;198.0;198.0;816.0;21242.0;3883.0;8601.0;43253.0;2750.0;14462.0;100.0;5.0;2218.0;51.0;45.0;37.849998474121094;6.0
22635.0;117500.0;493500.0;0;0.0;456.0;554.0;1019.0;128.0;3806.0;128.0;128.0;858.0;21611.0;4874.0;9139.0;43330.0;2305.0;14533.0;475.0;5.0;2886.0;51.0;45.0;37.900001525878906;6.0
22637.0;119500.0;493500.0;1;0.0;273.0;619.0;576.0;288.0;4355.0;31.0;288.0;1561.0;22018.0;5868.0;9419.0;43074.0;2238.0;14673.0;327.0;0.0;3052.0;51.0;5.0;0.0;6.0
22639.0;121500.0;493500.0;2;0.0;239.0;1214.0;258.0;193.0;5043.0;917.0;193.0;1758.0;22463.0;6863.0;9050.0;42840.0;2584.0;14854.0;609.0;2.0;2680.0;51.0;1.0;0.0;6.0
22640.0;122500.0;493500.0;3;0.0;50.0;817.0;875.0;223.0;5823.0;1344.0;223.0;1532.0;22943.0;7860.0;8685.0;42628.0;3217.0;15092.0;353.0;4.0;2649.0;51.0;1.0;0.0;6.0
22641.0;123500.0;493500.0;2;1.0;76.0;675.0;217.0;132.0;6657.0;1934.0;88.0;1079.0;23212.0;8773.0;8276.0;42439.0;3994.0;15391.0;290.0;5.0;2924.0;51.0;5.0;0.0;6.0
22643.0;125500.0;493500.0;2;0.0;251.0;326.0;696.0;428.0;7193.0;1712.0;163.0;1142.0;22955.0;9291.0;8082.0;42370.0;4553.0;15651.0;355.0;5.0;3280.0;51.0;1.0;0.0;6.0
22646.0;128500.0;493500.0;0;0.0;715.0;872.0;1986.0;2477.0;16595.0;2678.0;7903.0;2719.0;341.0;25832.0;3791.0;18457.0;6110.0;7381.0;526.0;5.0;0.0;61.0;17.0;0.0;6.0
22648.0;130500.0;493500.0;1;6.0;132.0;274.0;1383.0;2482.0;16000.0;2401.0;7365.0;2149.0;50.0;26081.0;3559.0;18978.0;5790.0;7450.0;33.0;5.0;494.0;51.0;32.0;0.0;6.0
22651.0;133445.094279322;493542.883775434;0;6.0;307.0;399.0;580.0;1590.0;15166.0;1416.0;6386.0;1162.0;1022.0;26160.0;3001.0;19614.0;5063.0;7301.0;260.0;5.0;1422.0;51.0;45.0;28.510000228881836;6.0
22664.0;155500.0;493500.0;1;13.0;309.0;55.0;171.0;723.0;14348.0;431.0;5394.0;163.0;664.0;26266.0;2678.0;20278.0;4421.0;7274.0;25.0;5.0;2312.0;51.0;45.0;28.489999771118164;1.0
22671.0;162500.0;493500.0;1;14.0;33.0;0.0;48.0;11.0;13553.0;396.0;4407.0;135.0;47.0;26410.0;2659.0;20970.0;3921.0;7383.0;92.0;5.0;3227.0;11.0;28.0;28.860000610351562;1.0
22679.0;170500.0;493500.0;1;7.0;98.0;241.0;188.0;190.0;12788.0;765.0;3428.0;180.0;1044.0;26591.0;2995.0;21685.0;3562.0;7622.0;34.0;2.0;3401.0;51.0;1.0;0.0;6.0
22680.0;171500.0;493500.0;0;0.0;1019.0;865.0;607.0;484.0;12056.0;1425.0;2465.0;571.0;2044.0;26090.0;3587.0;22422.0;3463.0;7981.0;0.0;5.0;2975.0;51.0;5.0;0.0;6.0
22683.0;174500.0;493500.0;2;0.0;1618.0;1474.0;821.0;41.0;11362.0;2322.0;1549.0;821.0;2356.0;25558.0;4329.0;23072.0;3645.0;8443.0;490.0;1.0;2067.0;51.0;5.0;0.0;6.0
22684.0;175500.0;493500.0;1;0.0;1011.0;744.0;1355.0;498.0;10717.0;2845.0;851.0;588.0;2634.0;25055.0;5153.0;22733.0;4068.0;8993.0;862.0;3.0;1297.0;51.0;5.0;0.0;6.0
22686.0;177500.0;493500.0;1;1.0;950.0;702.0;903.0;186.0;10130.0;3324.0;721.0;694.0;2637.0;24581.0;6016.0;22435.0;4462.0;9601.0;732.0;5.0;1003.0;51.0;5.0;0.0;1.0
22688.0;179500.0;493500.0;1;0.0;644.0;238.0;756.0;155.0;9611.0;3517.0;1158.0;663.0;2673.0;24140.0;6916.0;22177.0;3870.0;10260.0;312.0;5.0;1475.0;51.0;3.0;0.0;1.0
22690.0;181376.740420939;493662.888040184;1;0.0;1328.0;656.0;1496.0;742.0;9172.0;3613.0;1863.0;305.0;2211.0;23733.0;7840.0;21962.0;3402.0;10970.0;553.0;3.0;2302.0;51.0;5.0;0.0;6.0
22699.0;190500.0;493500.0;1;0.0;2187.0;1640.0;2206.0;304.0;8825.0;3940.0;2732.0;559.0;2152.0;23362.0;8780.0;21791.0;3156.0;11722.0;622.0;3.0;3224.0;51.0;1.0;0.0;6.0
22706.0;197500.0;493500.0;1;0.0;1841.0;2636.0;2440.0;442.0;8581.0;4458.0;3667.0;535.0;2491.0;23028.0;9733.0;21664.0;3216.0;12509.0;1240.0;3.0;3956.0;78.0;1.0;0.0;1.0
22707.0;198500.0;493500.0;1;0.0;1980.0;2513.0;2086.0;1176.0;8449.0;5110.0;4630.0;701.0;3124.0;22734.0;10694.0;21572.0;3198.0;13325.0;430.0;4.0;3716.0;51.0;5.0;0.0;1.0
22708.0;199500.0;493500.0;1;0.0;1752.0;2061.0;2113.0;852.0;8433.0;5839.0;5606.0;42.0;2975.0;22479.0;11662.0;21524.0;2424.0;14164.0;423.0;4.0;3445.0;51.0;6.0;0.0;1.0
22709.0;200500.0;493500.0;1;0.0;1184.0;1979.0;1666.0;463.0;8520.0;6341.0;6589.0;418.0;2437.0;22267.0;11317.0;21522.0;1876.0;15023.0;629.0;3.0;3453.0;51.0;3.0;0.0;2.0
22710.0;201500.0;493500.0;4;0.0;1302.0;2276.0;1521.0;104.0;8721.0;6927.0;7577.0;885.0;1437.0;22099.0;10394.0;21567.0;1778.0;15538.0;532.0;5.0;3739.0;11.0;6.0;0.0;6.0
22711.0;202500.0;493500.0;1;0.0;924.0;2288.0;532.0;44.0;8807.0;7600.0;8567.0;344.0;439.0;21973.0;9486.0;21657.0;2162.0;14539.0;0.0;5.0;4244.0;51.0;6.0;0.0;6.0
22717.0;208500.0;493500.0;1;0.0;0.0;1486.0;354.0;375.0;8026.0;7589.0;7589.0;352.0;350.0;21889.0;8599.0;21794.0;2815.0;13539.0;44.0;4.0;4901.0;20.0;6.0;0.0;6.0
22720.0;211500.0;493500.0;1;0.0;710.0;730.0;539.0;582.0;7298.0;6608.0;6608.0;223.0;1280.0;21851.0;7739.0;21975.0;3611.0;12540.0;614.0;5.0;5659.0;51.0;5.0;0.0;6.0
22721.0;212500.0;493500.0;1;0.0;948.0;833.0;1464.0;232.0;6641.0;5634.0;5634.0;583.0;2261.0;21859.0;6917.0;22199.0;4490.0;11542.0;688.0;3.0;5035.0;51.0;6.0;0.0;6.0
22723.0;214500.0;493500.0;2;0.0;1267.0;1474.0;1994.0;882.0;6203.0;4786.0;4786.0;1137.0;3172.0;21816.0;6154.0;22353.0;5357.0;10641.0;218.0;4.0;4625.0;51.0;6.0;0.0;1.0
22724.0;215500.0;493500.0;2;0.0;1672.0;2198.0;1999.0;850.0;6184.0;4187.0;4187.0;1865.0;3886.0;21551.0;5435.0;22245.0;5657.0;9999.0;84.0;3.0;4665.0;51.0;17.0;0.0;6.0
22725.0;216500.0;493500.0;1;0.0;1970.0;1131.0;1595.0;1493.0;5148.0;430.0;430.0;1283.0;4616.0;22871.0;4094.0;24259.0;2065.0;6258.0;217.0;5.0;1862.0;61.0;17.0;0.0;6.0
22726.0;217500.0;493500.0;5;0.0;1194.0;473.0;912.0;824.0;5476.0;281.0;281.0;598.0;4823.0;22985.0;3962.0;24519.0;1311.0;5497.0;313.0;4.0;1114.0;51.0;17.0;0.0;6.0
22727.0;218500.0;493500.0;1;0.0;231.0;0.0;40.0;148.0;5992.0;353.0;148.0;618.0;5226.0;23172.0;4017.0;24882.0;495.0;4554.0;293.0;5.0;401.0;60.0;5.0;0.0;6.0
22734.0;225500.0;493500.0;2;0.0;0.0;187.0;84.0;141.0;6546.0;496.0;141.0;1398.0;5857.0;23506.0;4396.0;25381.0;530.0;3575.0;110.0;1.0;896.0;20.0;18.0;0.0;6.0
22736.0;227500.0;493500.0;1;0.0;829.0;222.0;836.0;109.0;7190.0;448.0;109.0;1485.0;6594.0;23530.0;4959.0;25925.0;1193.0;2593.0;148.0;4.0;1825.0;51.0;6.0;0.0;6.0
22738.0;229500.0;493500.0;0;0.0;1829.0;30.0;528.0;104.0;7908.0;565.0;104.0;526.0;7393.0;22689.0;5605.0;25920.0;860.0;1635.0;629.0;5.0;2803.0;51.0;3.0;0.0;6.0
22742.0;233500.0;493500.0;0;1.0;1426.0;34.0;265.0;37.0;8683.0;800.0;55.0;254.0;8236.0;21861.0;6272.0;25397.0;842.0;786.0;615.0;5.0;3711.0;51.0;3.0;0.0;6.0
22743.0;234500.0;493500.0;1;0.0;435.0;711.0;553.0;62.0;9209.0;1448.0;62.0;1120.0;9111.0;21047.0;7018.0;24902.0;1620.0;688.0;417.0;5.0;4045.0;51.0;6.0;0.0;6.0
22754.0;245500.0;493500.0;1;0.0;38.0;586.0;116.0;95.0;8321.0;1821.0;36.0;1901.0;10009.0;20251.0;7820.0;24439.0;2557.0;1443.0;327.0;0.0;4346.0;51.0;18.0;0.0;6.0
22758.0;249500.0;493500.0;1;0.0;330.0;171.0;907.0;166.0;7461.0;2406.0;162.0;2021.0;10925.0;19473.0;8663.0;24008.0;3490.0;2374.0;294.0;4.0;4540.0;51.0;6.0;0.0;6.0
22760.0;251500.0;493500.0;2;1.0;1330.0;614.0;1773.0;172.0;6640.0;3168.0;172.0;1771.0;11855.0;18717.0;9537.0;23612.0;2951.0;3341.0;636.0;5.0;4216.0;51.0;3.0;0.0;6.0
22761.0;252500.0;493500.0;2;0.0;1909.0;806.0;1703.0;412.0;5871.0;4007.0;412.0;1689.0;12795.0;17984.0;10433.0;23252.0;2691.0;4323.0;515.0;3.0;4114.0;51.0;3.0;0.0;6.0
22762.0;253500.0;493500.0;5;0.0;1997.0;1640.0;989.0;278.0;5169.0;4887.0;278.0;952.0;13744.0;17278.0;11346.0;22930.0;2788.0;5312.0;475.0;2.0;3714.0;51.0;1.0;0.0;6.0
22764.0;255500.0;493500.0;0;0.0;1470.0;2089.0;898.0;1276.0;4574.0;5757.0;141.0;820.0;13671.0;16602.0;11737.0;22648.0;2965.0;6304.0;664.0;3.0;3468.0;51.0;6.0;0.0;6.0
22766.0;257500.0;493500.0;3;0.0;1446.0;2074.0;1524.0;588.0;4139.0;6657.0;347.0;1428.0;12726.0;15960.0;10825.0;22406.0;1993.0;7299.0;568.0;2.0;3500.0;51.0;3.0;0.0;6.0
22767.0;258500.0;493500.0;1;0.0;915.0;1107.0;1401.0;337.0;3915.0;7582.0;460.0;1588.0;11790.0;15357.0;9830.0;22207.0;1070.0;8295.0;417.0;4.0;3806.0;51.0;5.0;0.0;6.0
22771.0;262500.0;493500.0;1;0.0;134.0;124.0;410.0;337.0;3394.0;8049.0;197.0;1411.0;10865.0;14797.0;8836.0;22052.0;435.0;9291.0;109.0;3.0;4310.0;24.0;18.0;0.0;6.0
22773.0;264500.0;493500.0;1;0.0;311.0;629.0;241.0;357.0;2879.0;7083.0;375.0;1113.0;10008.0;14347.0;7885.0;21996.0;1008.0;10258.0;772.0;5.0;4962.0;51.0;6.0;0.0;6.0
22775.0;266222.266139657;493427.536231884;0;0.0;1056.0;1199.0;880.0;26.0;2842.0;6307.0;43.0;1151.0;9450.0;14213.0;7179.0;22184.0;1792.0;11031.0;345.0;0.0;4971.0;51.0;16.0;0.0;6.0
22777.0;99500.0;494500.0;4;0.0;768.0;729.0;550.0;778.0;7148.0;65.0;2489.0;713.0;3790.0;12270.0;724.0;22362.0;540.0;19443.0;65.0;4.0;1300.0;51.0;16.0;0.0;6.0
22778.0;100500.0;494500.0;2;0.0;927.0;828.0;0.0;961.0;6916.0;269.0;2405.0;30.0;3968.0;12594.0;1587.0;21873.0;211.0;20325.0;36.0;5.0;2187.0;44.0;16.0;0.0;6.0
22779.0;101500.0;494500.0;2;0.0;1270.0;1273.0;159.0;1226.0;6673.0;1214.0;2567.0;919.0;4247.0;12888.0;2435.0;21487.0;1153.0;21272.0;157.0;5.0;3123.0;51.0;16.0;0.0;6.0
22780.0;102500.0;494500.0;22;0.0;1494.0;314.0;1186.0;1367.0;6539.0;1367.0;3049.0;1940.0;4780.0;13311.0;3416.0;21072.0;2183.0;22301.0;255.0;5.0;4149.0;51.0;16.0;0.0;3.0
22781.0;103500.0;494500.0;42;0.0;1601.0;233.0;2188.0;1493.0;5722.0;1493.0;3650.0;2935.0;5480.0;13833.0;4403.0;20653.0;3184.0;23203.0;1204.0;4.0;5151.0;51.0;5.0;0.0;3.0
22782.0;104500.0;494500.0;5;0.0;1732.0;510.0;2235.0;1437.0;4941.0;1437.0;3928.0;3050.0;5458.0;14326.0;5359.0;20354.0;3845.0;23345.0;1452.0;5.0;6125.0;51.0;3.0;0.0;6.0
22783.0;105500.0;494500.0;2;0.0;2281.0;404.0;1371.0;1328.0;4184.0;1328.0;4341.0;2158.0;4715.0;14837.0;5396.0;20143.0;3437.0;23480.0;1149.0;5.0;7119.0;51.0;5.0;0.0;6.0
22785.0;107500.0;494500.0;2;0.0;2672.0;301.0;853.0;855.0;3536.0;795.0;4839.0;1417.0;4076.0;15396.0;4935.0;19981.0;3293.0;23656.0;1063.0;5.0;8114.0;51.0;5.0;0.0;6.0
22786.0;108500.0;494500.0;2;0.0;2245.0;845.0;1209.0;164.0;3075.0;131.0;5468.0;1162.0;3578.0;15847.0;4648.0;19867.0;3152.0;23403.0;620.0;3.0;9056.0;51.0;5.0;0.0;6.0
22791.0;113500.0;494500.0;1;0.0;1768.0;579.0;1967.0;112.0;2812.0;112.0;6194.0;1636.0;3316.0;15852.0;4509.0;19804.0;2158.0;22604.0;356.0;5.0;9515.0;51.0;5.0;0.0;6.0
